order_id,customer_id,order_date,channel,currency,coupon_code,order_status
12606,4325,2024-06-18,Retail,GBP,save10,Shipped
12607,2745,2024-10-17,Online,USD,DISCOUNT20,Completed
12608,1313,2025-08-22,Mobile,USD,SAVE10,Cancelled
12609,101,2024-04-07,Mobile,USD,DISCOUNT20,Cancelled
12610,1089,2025-01-30,Online,USD,DISCOUNT20,Shipped
12611,1727,2024-03-10,Mobile,EUR,SUMMER,Pending
12612,2941,2024-11-24,Online,USD,DISCOUNT20,Completed
12613,2572,2024-02-11,Mobile,GBP,WELCOME,Pending
12614,4449,2024-10-28,Online,EUR,WELCOME,Shipped
12615,4636,2024-02-07,Retail,GBP,Discount20,Pending
12616,3335,2024-05-14,Retail,GBP,WELCOME,Cancelled
12617,581,2024-02-17,Mobile,GBP,WELCOME,Cancelled
12618,936,2025-01-11,Online,GBP,save10,Cancelled
12619,2407,2025-06-21,Retail,GBP,SUMMER,Pending
12620,1324,2023-12-09,Mobile,EUR,WELCOME,Shipped
12621,1556,2023-12-22,Retail,EUR,,Cancelled
12622,1280,2024-09-07,Mobile,USD,SAVE10,Shipped
12623,892,2023-09-29,Retail,EUR,WELCOME,Pending
12624,1998,2023-11-17,Retail,USD,Discount20,Completed
12625,4942,2024-11-23,Online,USD,SUMMER,Cancelled
12626,921,2025-08-24,Retail,GBP,DISCOUNT20,Cancelled
12627,4962,2025-04-01,Retail,EUR,SAVE10,Cancelled
12628,2123,2024-11-20,Mobile,GBP,SAVE10,Completed
12629,2136,2023-11-21,Online,EUR,SUMMER,Cancelled
12630,4048,2025-03-30,Retail,EUR,SAVE10,Pending
12631,3474,2024-02-28,Retail,GBP,save10,Cancelled
12632,4892,2024-05-23,Online,EUR,SUMMER,Pending
12633,2855,2023-10-13,Online,USD,,Pending
12634,2136,2025-06-09,Retail,EUR,DISCOUNT20,Pending
12635,1811,2024-02-21,Retail,GBP,,Cancelled
12636,3457,2024-03-15,Retail,USD,SUMMER,Pending
12637,1269,2025-05-18,Mobile,USD,Discount20,Completed
12638,4866,2023-10-13,Retail,EUR,WELCOME,Completed
12639,2803,2025-02-16,Mobile,EUR,WELCOME,Shipped
12640,2983,2025-04-07,Mobile,EUR,SAVE10,Pending
12641,2238,2024-04-13,Mobile,GBP,save10,Pending
12642,1886,2025-01-19,Retail,EUR,SAVE10,Cancelled
12643,3129,2024-01-07,Retail,GBP,Discount20,Shipped
12644,4764,2025-08-22,Mobile,GBP,Discount20,Pending
12645,4172,2023-12-11,Mobile,USD,SUMMER,Pending
12646,827,2023-11-09,Retail,GBP,,Pending
12647,3879,2024-01-05,Online,EUR,save10,Pending
12648,391,2023-10-31,Mobile,USD,SAVE10,Completed
12649,3202,2023-10-18,Mobile,GBP,,Shipped
12650,3668,2025-08-04,Mobile,EUR,Discount20,Cancelled
12651,3671,2023-12-07,Mobile,EUR,Discount20,Shipped
12652,1634,2023-10-25,Online,USD,WELCOME,Completed
12653,4358,2024-12-28,Online,USD,WELCOME,Cancelled
12654,2057,2024-04-27,Online,GBP,,Pending
12655,3227,2024-07-15,Mobile,EUR,save10,Completed
12656,4132,2025-04-08,Mobile,EUR,save10,Completed
12657,934,2024-01-29,Retail,USD,save10,Shipped
12658,2197,2023-10-19,Online,EUR,Discount20,Cancelled
12659,633,2023-12-17,Mobile,USD,,Cancelled
12660,4929,2025-02-03,Mobile,GBP,SUMMER,Completed
12661,1001,2025-06-25,Retail,EUR,DISCOUNT20,Shipped
12662,655,2024-12-18,Retail,USD,DISCOUNT20,Shipped
12663,2542,2025-01-23,Online,EUR,SUMMER,Completed
12664,1375,2024-08-17,Online,GBP,save10,Cancelled
12665,4108,2024-05-12,Mobile,GBP,Discount20,Pending
12666,3770,2024-04-10,Online,GBP,SAVE10,Completed
12667,1933,2024-12-03,Retail,EUR,save10,Cancelled
12668,1834,2024-11-19,Online,GBP,,Completed
12669,304,2025-02-14,Online,EUR,save10,Pending
12670,2091,2023-10-03,Retail,USD,Discount20,Completed
12671,1235,2023-12-05,Mobile,GBP,SUMMER,Cancelled
12672,4666,2023-09-11,Mobile,GBP,Discount20,Shipped
12673,1464,2024-10-17,Retail,USD,SAVE10,Cancelled
12674,431,2025-08-09,Mobile,USD,SAVE10,Shipped
12675,3584,2024-12-19,Retail,USD,SUMMER,Pending
12676,4737,2023-09-16,Retail,GBP,WELCOME,Completed
12677,1745,2024-04-06,Retail,EUR,save10,Completed
12678,3174,2023-11-29,Retail,USD,save10,Pending
12679,1821,2025-04-20,Retail,GBP,Discount20,Cancelled
12680,4365,2025-09-03,Mobile,EUR,WELCOME,Completed
12681,4406,2025-06-04,Mobile,EUR,SUMMER,Cancelled
12682,622,2024-05-04,Online,USD,DISCOUNT20,Pending
12683,2308,2023-09-11,Mobile,EUR,SAVE10,Cancelled
12684,4934,2024-11-15,Mobile,USD,Discount20,Shipped
12685,347,2024-10-12,Mobile,EUR,DISCOUNT20,Shipped
12686,1174,2025-04-18,Online,EUR,DISCOUNT20,Shipped
12687,2215,2025-03-24,Mobile,USD,WELCOME,Completed
12688,909,2024-06-02,Online,GBP,Discount20,Shipped
12689,474,2024-07-03,Mobile,EUR,WELCOME,Completed
12690,3543,2024-06-02,Online,GBP,,Cancelled
12691,4076,2024-06-30,Mobile,EUR,SUMMER,Shipped
12692,367,2024-05-11,Mobile,USD,,Shipped
12693,2089,2025-03-01,Retail,USD,SUMMER,Shipped
12694,4697,2024-11-17,Mobile,EUR,,Pending
12695,4199,2023-10-19,Mobile,EUR,WELCOME,Completed
12696,1003,2025-06-02,Retail,EUR,,Cancelled
12697,4538,2025-01-09,Retail,EUR,Discount20,Shipped
12698,4315,2024-02-22,Mobile,EUR,DISCOUNT20,Pending
12699,2515,2024-11-11,Mobile,EUR,Discount20,Cancelled
12700,1765,2024-12-13,Mobile,USD,SAVE10,Pending
12701,3201,2024-12-14,Online,GBP,,Pending
12702,1032,2023-10-17,Retail,GBP,SAVE10,Pending
12703,4439,2025-03-14,Mobile,GBP,WELCOME,Completed
12704,3041,2025-08-25,Mobile,EUR,save10,Cancelled
12705,1086,2023-10-05,Mobile,USD,Discount20,Shipped
12706,4384,2024-11-01,Online,EUR,save10,Completed
12707,1791,2023-12-08,Retail,USD,WELCOME,Completed
12708,4505,2023-09-21,Retail,EUR,,Completed
12709,3737,2025-04-23,Retail,EUR,Discount20,Completed
12710,1201,2025-03-18,Online,EUR,Discount20,Shipped
12711,2768,2024-10-21,Retail,EUR,WELCOME,Cancelled
12712,3557,2024-01-08,Retail,USD,save10,Shipped
12713,1719,2025-03-03,Retail,USD,save10,Completed
12714,1711,2025-04-10,Mobile,USD,Discount20,Pending
12715,1442,2024-04-06,Online,USD,SUMMER,Pending
12716,794,2024-08-24,Online,USD,WELCOME,Pending
12717,252,2024-01-29,Retail,GBP,,Shipped
12718,4611,2024-05-22,Mobile,GBP,DISCOUNT20,Shipped
12719,377,2025-02-25,Online,USD,DISCOUNT20,Pending
12720,2746,2024-11-09,Retail,GBP,,Pending
12721,4050,2025-03-24,Mobile,EUR,save10,Cancelled
12722,4892,2024-08-01,Online,USD,DISCOUNT20,Pending
12723,4831,2023-09-22,Mobile,GBP,DISCOUNT20,Pending
12724,198,2024-03-07,Online,USD,DISCOUNT20,Shipped
12725,119,2024-12-23,Mobile,EUR,SUMMER,Shipped
12726,2189,2024-12-20,Mobile,USD,save10,Cancelled
12727,405,2025-05-31,Mobile,EUR,save10,Cancelled
12728,4931,2024-10-07,Mobile,USD,SAVE10,Pending
12729,4948,2023-12-06,Online,GBP,DISCOUNT20,Pending
12730,3371,2024-02-13,Mobile,EUR,save10,Cancelled
12731,1963,2025-04-18,Mobile,USD,Discount20,Shipped
12732,4596,2024-07-27,Online,USD,DISCOUNT20,Completed
12733,158,2023-11-24,Mobile,GBP,DISCOUNT20,Pending
12734,4605,2025-01-15,Online,USD,WELCOME,Shipped
12735,1628,2024-02-07,Mobile,EUR,SAVE10,Cancelled
12736,512,2025-09-04,Retail,EUR,save10,Shipped
12737,628,2024-07-05,Mobile,EUR,SUMMER,Shipped
12738,715,2025-06-20,Mobile,GBP,SUMMER,Completed
12739,4138,2024-09-01,Online,GBP,SAVE10,Completed
12740,3261,2024-03-17,Mobile,GBP,,Cancelled
12741,1239,2024-07-13,Mobile,USD,DISCOUNT20,Pending
12742,521,2023-11-05,Mobile,GBP,WELCOME,Cancelled
12743,4282,2025-05-17,Mobile,USD,save10,Pending
12744,344,2025-03-19,Online,USD,save10,Completed
12745,59,2025-07-20,Retail,USD,DISCOUNT20,Pending
12746,1161,2024-09-23,Mobile,GBP,Discount20,Shipped
12747,2458,2024-01-14,Mobile,EUR,,Pending
12748,284,2024-01-11,Online,GBP,Discount20,Cancelled
12749,2192,2024-12-07,Online,USD,,Pending
12750,2516,2024-05-18,Retail,EUR,DISCOUNT20,Cancelled
12751,2033,2025-03-24,Retail,EUR,DISCOUNT20,Cancelled
12752,4900,2024-01-24,Retail,USD,Discount20,Shipped
12753,4106,2024-06-18,Retail,GBP,SUMMER,Shipped
12754,4092,2025-06-23,Online,USD,DISCOUNT20,Pending
12755,4153,2024-01-18,Mobile,GBP,DISCOUNT20,Completed
12756,453,2023-10-19,Mobile,USD,SUMMER,Shipped
12757,562,2025-03-22,Mobile,USD,SAVE10,Cancelled
12758,1967,2024-12-28,Mobile,GBP,WELCOME,Pending
12759,1965,2024-03-04,Retail,USD,SAVE10,Pending
12760,2465,2025-07-11,Online,EUR,SAVE10,Cancelled
12761,4972,2024-04-23,Mobile,EUR,DISCOUNT20,Completed
12762,459,2024-05-18,Retail,USD,WELCOME,Cancelled
12763,2307,2023-12-04,Online,GBP,WELCOME,Shipped
12764,3539,2025-02-01,Mobile,GBP,,Shipped
12765,717,2023-11-14,Mobile,EUR,WELCOME,Shipped
12766,1532,2025-01-20,Mobile,EUR,DISCOUNT20,Completed
12767,2469,2024-01-20,Online,GBP,WELCOME,Cancelled
12768,4474,2024-08-15,Mobile,USD,SAVE10,Completed
12769,2529,2025-04-12,Online,USD,save10,Completed
12770,4319,2024-03-05,Mobile,USD,SUMMER,Pending
12771,1734,2024-06-22,Online,EUR,SUMMER,Completed
12772,949,2024-08-01,Retail,EUR,,Pending
12773,2663,2025-05-10,Online,EUR,DISCOUNT20,Completed
12774,345,2025-06-10,Retail,GBP,WELCOME,Completed
12775,2988,2025-07-17,Retail,EUR,,Completed
12776,3059,2025-02-27,Online,GBP,SUMMER,Cancelled
12777,714,2024-02-18,Retail,GBP,SAVE10,Cancelled
12778,1031,2023-09-28,Online,EUR,WELCOME,Pending
12779,180,2023-12-16,Mobile,EUR,,Shipped
12780,2716,2024-03-04,Online,EUR,DISCOUNT20,Pending
12781,1355,2025-08-08,Mobile,GBP,Discount20,Cancelled
12782,2422,2024-12-13,Online,USD,DISCOUNT20,Pending
12783,2635,2024-01-06,Mobile,GBP,SAVE10,Pending
12784,606,2023-12-26,Online,USD,WELCOME,Shipped
12785,124,2024-07-29,Online,USD,DISCOUNT20,Pending
12786,2603,2024-12-03,Mobile,USD,DISCOUNT20,Cancelled
12787,193,2024-01-06,Retail,USD,WELCOME,Cancelled
12788,678,2025-05-04,Mobile,EUR,WELCOME,Completed
12789,4163,2024-10-27,Mobile,USD,DISCOUNT20,Shipped
12790,293,2024-09-19,Retail,USD,WELCOME,Completed
12791,2553,2025-03-30,Online,EUR,Discount20,Cancelled
12792,1801,2024-07-22,Mobile,EUR,,Completed
12793,4121,2024-06-05,Mobile,USD,Discount20,Cancelled
12794,2835,2023-11-19,Mobile,EUR,WELCOME,Cancelled
12795,3447,2025-03-14,Mobile,EUR,save10,Pending
12796,1605,2023-09-10,Online,USD,SUMMER,Completed
12797,1778,2023-12-25,Online,GBP,save10,Cancelled
12798,4486,2023-10-08,Online,GBP,SAVE10,Cancelled
12799,4207,2025-04-14,Retail,USD,SUMMER,Completed
12800,3522,2024-07-06,Online,GBP,DISCOUNT20,Cancelled
12801,4386,2024-01-17,Mobile,USD,save10,Cancelled
12802,517,2024-09-11,Mobile,GBP,Discount20,Cancelled
12803,1968,2024-08-28,Retail,USD,DISCOUNT20,Pending
12804,551,2025-05-20,Online,GBP,Discount20,Pending
12805,4345,2025-01-25,Retail,GBP,Discount20,Cancelled
12806,2755,2025-01-29,Retail,GBP,SUMMER,Completed
12807,1281,2024-01-04,Online,USD,save10,Completed
12808,3066,2024-10-26,Online,GBP,save10,Cancelled
12809,4063,2024-03-23,Mobile,GBP,,Pending
12810,3686,2023-10-04,Mobile,EUR,SAVE10,Pending
12811,1509,2024-09-30,Mobile,EUR,WELCOME,Cancelled
12812,623,2023-10-18,Mobile,USD,save10,Cancelled
12813,4868,2025-02-04,Online,EUR,WELCOME,Completed
12814,1371,2024-10-08,Online,USD,save10,Cancelled
12815,333,2025-08-14,Mobile,EUR,,Pending
12816,2250,2023-10-01,Online,USD,WELCOME,Shipped
12817,619,2025-07-05,Mobile,GBP,WELCOME,Completed
12818,820,2025-07-15,Mobile,USD,,Pending
12819,900,2024-10-23,Retail,USD,SUMMER,Shipped
12820,1663,2025-01-30,Online,USD,SUMMER,Cancelled
12821,1815,2024-06-18,Mobile,USD,Discount20,Shipped
12822,2626,2024-08-05,Online,USD,WELCOME,Cancelled
12823,1076,2025-08-12,Mobile,EUR,SAVE10,Pending
12824,1299,2024-05-08,Retail,USD,save10,Completed
12825,270,2025-07-27,Online,EUR,,Pending
12826,4047,2023-12-04,Mobile,EUR,Discount20,Completed
12827,4367,2025-01-09,Online,EUR,SAVE10,Completed
12828,1516,2025-05-24,Online,GBP,WELCOME,Cancelled
12829,105,2024-11-11,Mobile,GBP,,Shipped
12830,3048,2024-03-05,Mobile,EUR,save10,Cancelled
12831,1118,2024-07-21,Online,EUR,SAVE10,Completed
12832,1312,2024-10-26,Retail,EUR,DISCOUNT20,Completed
12833,2471,2023-12-03,Mobile,USD,Discount20,Cancelled
12834,596,2025-04-18,Retail,GBP,DISCOUNT20,Cancelled
12835,2339,2023-11-28,Retail,EUR,save10,Pending
12836,3973,2024-12-03,Mobile,GBP,WELCOME,Pending
12837,1235,2024-04-09,Online,EUR,SUMMER,Completed
12838,3006,2025-06-17,Mobile,GBP,WELCOME,Completed
12839,2057,2024-10-27,Retail,GBP,DISCOUNT20,Pending
12840,91,2023-12-06,Retail,USD,SUMMER,Cancelled
12841,4549,2024-04-15,Online,EUR,,Pending
12842,3188,2023-10-24,Mobile,EUR,SUMMER,Cancelled
12843,1807,2025-03-18,Online,GBP,WELCOME,Pending
12844,913,2025-05-08,Retail,GBP,SAVE10,Pending
12845,4992,2025-01-16,Online,USD,SAVE10,Completed
12846,4465,2025-01-03,Online,GBP,Discount20,Completed
12847,1820,2025-04-18,Mobile,USD,SAVE10,Completed
12848,2455,2024-07-29,Online,EUR,SUMMER,Cancelled
12849,4679,2025-07-18,Retail,GBP,Discount20,Shipped
12850,1379,2024-11-22,Online,EUR,DISCOUNT20,Cancelled
12851,4145,2025-01-20,Retail,GBP,save10,Cancelled
12852,1920,2025-07-15,Online,EUR,DISCOUNT20,Cancelled
12853,2137,2025-02-01,Mobile,EUR,SUMMER,Cancelled
12854,173,2023-10-25,Mobile,USD,DISCOUNT20,Pending
12855,4328,2025-01-31,Mobile,GBP,,Completed
12856,3229,2025-07-03,Online,USD,WELCOME,Completed
12857,4762,2025-04-12,Retail,GBP,,Completed
12858,4019,2025-06-26,Online,USD,WELCOME,Completed
12859,2520,2025-07-25,Retail,USD,SUMMER,Cancelled
12860,2411,2024-10-15,Online,GBP,SUMMER,Shipped
12861,4258,2024-08-29,Retail,USD,Discount20,Shipped
12862,1452,2024-09-02,Online,USD,Discount20,Pending
12863,1634,2024-05-23,Mobile,USD,Discount20,Pending
12864,1039,2025-06-05,Retail,USD,SUMMER,Cancelled
12865,1959,2025-04-26,Online,EUR,save10,Cancelled
12866,233,2024-07-07,Online,EUR,SUMMER,Cancelled
12867,4503,2025-06-05,Retail,GBP,DISCOUNT20,Cancelled
12868,3005,2024-03-21,Mobile,USD,DISCOUNT20,Pending
12869,2031,2023-11-13,Online,USD,,Completed
12870,4132,2025-06-20,Retail,GBP,SUMMER,Completed
12871,2669,2024-02-29,Mobile,GBP,Discount20,Completed
12872,2074,2024-09-28,Online,GBP,,Pending
12873,3881,2023-10-23,Online,EUR,save10,Cancelled
12874,4737,2023-10-08,Online,GBP,,Cancelled
12875,2295,2025-04-01,Retail,USD,,Completed
12876,1654,2025-06-29,Online,EUR,Discount20,Completed
12877,3330,2024-04-14,Online,USD,save10,Cancelled
12878,3352,2024-02-06,Online,USD,DISCOUNT20,Cancelled
12879,2136,2023-09-14,Retail,USD,Discount20,Pending
12880,3868,2024-10-31,Online,USD,Discount20,Cancelled
12881,2639,2023-09-15,Retail,GBP,WELCOME,Pending
12882,2383,2024-08-03,Mobile,GBP,SAVE10,Cancelled
12883,939,2024-02-03,Mobile,EUR,WELCOME,Shipped
12884,908,2025-06-22,Mobile,USD,save10,Shipped
12885,2063,2024-10-23,Mobile,USD,DISCOUNT20,Pending
12886,3513,2025-06-23,Retail,EUR,DISCOUNT20,Cancelled
12887,861,2025-04-29,Mobile,EUR,SAVE10,Completed
12888,4199,2024-03-13,Online,EUR,SUMMER,Cancelled
12889,3708,2024-12-05,Retail,EUR,WELCOME,Cancelled
12890,4764,2024-07-30,Mobile,GBP,DISCOUNT20,Cancelled
12891,146,2025-06-21,Retail,EUR,Discount20,Pending
12892,1859,2025-06-05,Retail,GBP,Discount20,Pending
12893,3404,2024-10-17,Retail,USD,SUMMER,Pending
12894,4059,2024-10-19,Online,USD,SAVE10,Cancelled
12895,3229,2024-12-17,Online,USD,WELCOME,Completed
12896,476,2025-02-13,Mobile,EUR,,Pending
12897,170,2024-11-27,Retail,USD,Discount20,Shipped
12898,1778,2024-12-15,Online,USD,SAVE10,Completed
12899,1451,2025-01-07,Retail,EUR,save10,Cancelled
12900,4073,2025-06-26,Retail,EUR,SUMMER,Cancelled
12901,4942,2025-06-30,Online,EUR,WELCOME,Shipped
12902,1867,2024-01-01,Retail,USD,SAVE10,Shipped
12903,132,2023-12-05,Mobile,USD,SUMMER,Completed
12904,1368,2024-09-02,Mobile,GBP,WELCOME,Cancelled
12905,31,2024-11-24,Mobile,USD,Discount20,Pending
12906,2184,2024-02-10,Mobile,GBP,save10,Shipped
12907,2291,2024-07-16,Retail,GBP,DISCOUNT20,Cancelled
12908,1794,2025-06-16,Mobile,GBP,Discount20,Cancelled
12909,3192,2024-08-14,Online,USD,save10,Cancelled
12910,2385,2023-11-29,Online,GBP,Discount20,Shipped
12911,1094,2024-12-15,Retail,EUR,Discount20,Completed
12912,4306,2025-02-02,Mobile,GBP,Discount20,Pending
12913,3355,2024-01-28,Mobile,EUR,SAVE10,Completed
12914,1709,2024-12-18,Retail,USD,,Completed
12915,3379,2024-10-29,Retail,EUR,DISCOUNT20,Pending
12916,1167,2023-09-29,Online,GBP,save10,Shipped
12917,3669,2025-06-13,Retail,GBP,SUMMER,Completed
12918,2446,2024-10-11,Retail,EUR,WELCOME,Pending
12919,198,2023-11-23,Retail,EUR,DISCOUNT20,Pending
12920,3625,2024-07-12,Mobile,EUR,,Shipped
12921,4901,2025-05-29,Online,GBP,WELCOME,Pending
12922,3770,2025-03-27,Retail,USD,Discount20,Cancelled
12923,2005,2024-05-04,Mobile,EUR,save10,Completed
12924,3285,2025-07-25,Online,USD,SAVE10,Shipped
12925,4830,2025-08-29,Mobile,USD,DISCOUNT20,Pending
12926,4552,2024-11-24,Mobile,USD,WELCOME,Shipped
12927,1676,2024-12-01,Mobile,GBP,SUMMER,Shipped
12928,1811,2025-01-08,Mobile,USD,SAVE10,Completed
12929,4126,2025-03-08,Retail,GBP,Discount20,Completed
12930,3147,2023-10-17,Online,EUR,save10,Shipped
12931,3587,2024-08-11,Online,EUR,save10,Completed
12932,393,2024-06-20,Retail,GBP,Discount20,Shipped
12933,1739,2024-08-04,Retail,EUR,Discount20,Shipped
12934,4288,2025-02-20,Retail,USD,SAVE10,Cancelled
12935,3673,2024-12-29,Mobile,GBP,SUMMER,Shipped
12936,4853,2025-05-26,Online,GBP,DISCOUNT20,Shipped
12937,813,2025-01-14,Retail,EUR,Discount20,Pending
12938,4994,2023-11-29,Online,GBP,WELCOME,Pending
12939,4666,2024-02-12,Retail,GBP,WELCOME,Pending
12940,3497,2024-02-23,Mobile,GBP,WELCOME,Shipped
12941,3504,2023-09-28,Online,GBP,WELCOME,Shipped
12942,1887,2023-09-23,Retail,USD,WELCOME,Pending
12943,3302,2025-08-04,Online,USD,Discount20,Shipped
12944,2960,2025-02-06,Retail,USD,SUMMER,Completed
12945,4579,2023-09-21,Retail,USD,save10,Pending
12946,4181,2025-06-19,Online,GBP,,Completed
12947,801,2024-01-03,Online,EUR,SUMMER,Pending
12948,4457,2023-09-21,Mobile,USD,SAVE10,Shipped
12949,4893,2025-06-22,Online,EUR,WELCOME,Shipped
12950,1013,2025-04-25,Mobile,USD,SUMMER,Shipped
12951,563,2025-05-30,Retail,EUR,SUMMER,Completed
12952,1402,2024-07-20,Mobile,GBP,SAVE10,Pending
12953,4596,2025-08-15,Online,USD,DISCOUNT20,Pending
12954,2465,2025-05-25,Retail,EUR,WELCOME,Completed
12955,3386,2024-03-25,Retail,USD,WELCOME,Cancelled
12956,4601,2024-04-02,Retail,EUR,WELCOME,Pending
12957,3305,2025-04-03,Retail,EUR,Discount20,Completed
12958,2448,2025-01-23,Online,GBP,Discount20,Pending
12959,1615,2025-03-05,Mobile,USD,DISCOUNT20,Cancelled
12960,208,2025-07-19,Mobile,GBP,save10,Completed
12961,1534,2024-09-18,Retail,GBP,SAVE10,Shipped
12962,3320,2025-05-20,Retail,GBP,,Cancelled
12963,3669,2023-11-02,Retail,EUR,DISCOUNT20,Shipped
12964,1718,2025-02-26,Retail,GBP,,Cancelled
12965,453,2025-07-01,Mobile,GBP,save10,Shipped
12966,212,2024-07-20,Mobile,EUR,SUMMER,Shipped
12967,1265,2025-08-11,Online,GBP,DISCOUNT20,Shipped
12968,2195,2024-08-31,Retail,GBP,SUMMER,Pending
12969,4811,2023-09-11,Retail,EUR,save10,Cancelled
12970,3862,2024-12-13,Online,GBP,,Completed
12971,3518,2024-02-10,Retail,GBP,SAVE10,Shipped
12972,1904,2024-02-13,Mobile,USD,save10,Completed
12973,236,2025-06-08,Online,EUR,,Shipped
12974,3850,2025-01-23,Retail,EUR,save10,Completed
12975,430,2025-08-24,Online,USD,SAVE10,Completed
12976,2048,2024-09-07,Mobile,GBP,WELCOME,Cancelled
12977,1072,2025-05-22,Online,GBP,DISCOUNT20,Pending
12978,2034,2023-12-05,Retail,EUR,DISCOUNT20,Pending
12979,243,2025-03-13,Mobile,EUR,SAVE10,Pending
12980,2130,2023-09-22,Retail,GBP,save10,Shipped
12981,1524,2025-02-24,Mobile,GBP,SAVE10,Pending
12982,190,2024-08-27,Online,EUR,SUMMER,Completed
12983,4727,2024-07-01,Retail,USD,SAVE10,Pending
12984,4663,2024-02-09,Retail,EUR,SUMMER,Cancelled
12985,1305,2025-07-30,Retail,GBP,SUMMER,Completed
12986,3643,2025-07-23,Retail,EUR,WELCOME,Pending
12987,3456,2025-01-01,Retail,GBP,SUMMER,Completed
12988,4911,2024-03-03,Mobile,USD,WELCOME,Pending
12989,4189,2023-11-21,Mobile,EUR,SUMMER,Shipped
12990,1251,2023-10-19,Online,GBP,save10,Pending
12991,814,2025-07-12,Retail,GBP,DISCOUNT20,Completed
12992,3321,2024-04-13,Online,EUR,DISCOUNT20,Pending
12993,4180,2024-06-24,Mobile,EUR,,Cancelled
12994,3710,2023-10-29,Online,GBP,save10,Completed
12995,3396,2024-11-23,Mobile,GBP,save10,Completed
12996,4522,2024-10-11,Mobile,USD,DISCOUNT20,Shipped
12997,586,2025-07-04,Online,EUR,SUMMER,Completed
12998,4055,2024-12-30,Online,GBP,SAVE10,Pending
12999,3459,2025-07-08,Retail,EUR,,Completed
13000,3154,2024-07-23,Mobile,GBP,,Shipped
13001,4217,2025-01-20,Retail,GBP,SAVE10,Pending
13002,4906,2024-07-15,Online,USD,save10,Shipped
13003,3965,2025-08-23,Mobile,USD,SUMMER,Pending
13004,4435,2024-06-04,Mobile,EUR,SUMMER,Completed
13005,4154,2025-06-08,Mobile,GBP,SUMMER,Pending
13006,2062,2024-12-27,Online,GBP,WELCOME,Completed
13007,1884,2025-05-03,Mobile,GBP,WELCOME,Shipped
13008,1664,2023-10-10,Online,GBP,SAVE10,Completed
13009,2071,2024-11-14,Online,EUR,save10,Pending
13010,1352,2025-04-09,Mobile,GBP,WELCOME,Cancelled
13011,2465,2024-07-11,Online,USD,Discount20,Cancelled
13012,1093,2024-10-20,Online,USD,SAVE10,Completed
13013,4519,2025-04-17,Retail,EUR,,Shipped
13014,1426,2023-12-04,Mobile,GBP,DISCOUNT20,Pending
13015,2127,2025-04-11,Mobile,EUR,,Completed
13016,1877,2024-07-31,Retail,USD,SAVE10,Completed
13017,2333,2025-03-02,Retail,GBP,SUMMER,Shipped
13018,3840,2025-07-18,Retail,EUR,DISCOUNT20,Pending
13019,2595,2023-11-30,Online,GBP,save10,Cancelled
13020,893,2024-01-16,Retail,EUR,SAVE10,Shipped
13021,1556,2024-05-14,Online,USD,SUMMER,Pending
13022,1226,2024-07-18,Online,GBP,,Shipped
13023,4690,2024-09-26,Online,EUR,WELCOME,Shipped
13024,936,2025-09-03,Retail,EUR,SAVE10,Pending
13025,2683,2024-04-13,Mobile,GBP,DISCOUNT20,Completed
13026,321,2025-02-14,Retail,EUR,,Cancelled
13027,1015,2024-11-20,Retail,USD,WELCOME,Pending
13028,2221,2024-12-14,Online,EUR,,Shipped
13029,2702,2025-05-06,Retail,USD,DISCOUNT20,Pending
13030,3145,2024-10-27,Online,GBP,save10,Completed
13031,843,2025-01-09,Retail,USD,,Pending
13032,1078,2024-06-24,Mobile,GBP,DISCOUNT20,Completed
13033,4838,2025-07-16,Online,USD,SAVE10,Pending
13034,1695,2023-12-29,Retail,USD,SUMMER,Cancelled
13035,341,2024-06-08,Online,GBP,,Shipped
13036,132,2023-12-05,Retail,USD,,Cancelled
13037,1589,2024-05-29,Online,EUR,DISCOUNT20,Shipped
13038,1538,2024-10-27,Retail,EUR,SAVE10,Pending
13039,4698,2025-08-04,Retail,USD,,Shipped
13040,1196,2025-01-10,Mobile,GBP,SUMMER,Cancelled
13041,4447,2025-01-20,Retail,EUR,,Pending
13042,979,2023-12-05,Retail,USD,save10,Pending
13043,3874,2024-03-16,Mobile,EUR,DISCOUNT20,Cancelled
13044,4382,2024-04-24,Retail,EUR,Discount20,Cancelled
13045,3212,2024-03-04,Mobile,USD,DISCOUNT20,Completed
13046,3345,2024-05-19,Mobile,EUR,SUMMER,Pending
13047,1024,2025-05-24,Online,USD,save10,Cancelled
13048,1738,2024-09-15,Online,EUR,Discount20,Completed
13049,2738,2024-05-08,Retail,EUR,WELCOME,Cancelled
13050,3635,2024-08-03,Online,USD,SUMMER,Completed
13051,930,2024-07-01,Online,GBP,DISCOUNT20,Completed
13052,71,2023-12-21,Retail,USD,Discount20,Pending
13053,4514,2025-04-15,Mobile,GBP,SUMMER,Pending
13054,2077,2024-04-04,Retail,GBP,WELCOME,Cancelled
13055,2931,2024-08-20,Retail,EUR,SAVE10,Cancelled
13056,2647,2024-04-28,Retail,GBP,,Cancelled
13057,4921,2023-09-28,Mobile,GBP,Discount20,Completed
13058,3171,2024-08-16,Mobile,USD,SUMMER,Pending
13059,4748,2024-10-17,Mobile,EUR,,Cancelled
13060,4463,2025-04-24,Retail,EUR,Discount20,Completed
13061,3241,2024-04-09,Online,USD,Discount20,Shipped
13062,4750,2024-07-31,Online,GBP,save10,Cancelled
