order_id,product_id,quantity,unit_price,discount
14024,93,4,1798.35,0.1
562,521,5,1277.7,0.1
6358,94,5,210.07,0.05
17081,1482,4,1807.07,0.2
4036,364,4,1818.55,0.2
10948,1788,4,40.25,0.0
10017,321,5,1202.82,0.05
14475,816,5,188.5,0.2
11191,489,2,749.53,0.2
1730,488,5,1362.4,0.15
2104,208,3,253.09,0.1
1721,1907,4,1670.73,0.05
11223,831,3,1999.21,0.1
10351,1767,2,659.59,0.15
11255,366,5,211.49,0.0
12749,120,5,174.17,0.2
16317,1786,5,1586.5,0.0
5484,499,3,951.81,0.15
12644,946,1,1888.88,0.2
1411,37,1,1837.39,0.2
2905,914,5,502.73,0.2
10160,160,2,1153.71,0.2
298,1594,4,981.02,0.0
12066,1334,4,161.56,0.0
6967,1700,4,1357.63,0.15
1611,1099,2,717.49,0.1
5644,421,4,634.61,0.05
18329,310,5,1989.28,0.05
8950,1343,4,954.33,0.2
14513,179,5,1385.12,0.2
18074,846,1,1897.64,0.0
9273,290,3,737.83,0.1
17321,1338,4,87.16,0.2
16777,506,3,280.47,0.0
9271,337,4,1056.23,0.15
10476,1967,4,1707.64,0.15
6804,433,2,1344.01,0.15
451,879,5,1090.53,0.0
11841,496,5,1067.02,0.1
5226,1514,2,6.68,0.2
13057,355,4,1902.83,0.2
17762,1847,3,1432.76,0.0
18994,660,5,925.94,0.1
13620,717,4,538.35,0.0
1203,1742,2,1426.53,0.1
9489,1481,5,1083.45,0.05
12682,492,3,669.42,0.1
18549,667,4,1278.17,0.2
16607,1124,4,1961.28,0.05
4541,1363,4,405.39,0.0
15436,1939,5,598.81,0.2
18444,1267,4,34.38,0.05
8547,586,3,663.87,0.1
1979,444,3,249.66,0.05
8548,1077,5,1634.42,0.2
5334,1169,3,1229.98,0.0
3208,398,2,1861.29,0.05
17040,1646,3,859.08,0.1
7074,1904,3,885.83,0.2
17567,1729,3,1691.33,0.15
2197,1915,5,1939.69,0.1
13950,1221,4,1442.52,0.05
15711,1886,1,1196.41,0.2
3995,1662,2,1762.29,0.1
15600,667,1,1278.17,0.05
8228,534,1,1463.58,0.2
17060,508,1,1824.69,0.15
1470,1634,2,1476.81,0.15
4102,1498,2,136.79,0.2
18896,1112,1,429.46,0.1
18967,995,2,879.13,0.0
19958,678,2,699.86,0.1
17759,721,4,788.44,0.0
14864,1761,2,1841.35,0.15
17379,1175,5,1891.7,0.15
8902,332,1,1194.47,0.15
1098,1535,3,110.28,0.1
16819,1037,2,1087.27,0.05
13282,30,2,506.57,0.05
18970,1674,5,1784.35,0.2
6519,352,4,1812.32,0.15
1963,1338,1,87.16,0.2
13391,863,2,1517.7,0.0
313,286,5,1176.74,0.15
19482,1394,2,390.55,0.1
17793,1231,3,1282.96,0.15
13233,1354,1,1372.29,0.0
1402,1408,5,906.14,0.1
6476,251,4,1409.26,0.05
16491,1458,3,137.1,0.05
19170,1035,5,438.6,0.2
1238,1558,3,1367.34,0.15
19412,444,1,249.66,0.05
8034,825,2,1263.36,0.05
808,1040,5,1617.57,0.2
16883,43,2,1858.18,0.2
16083,901,3,1219.88,0.1
304,532,4,990.36,0.0
13245,690,4,780.34,0.0
6146,1888,4,1993.5,0.15
10063,386,2,1543.34,0.2
13108,999,3,1410.61,0.2
2897,324,1,1150.33,0.15
7202,610,5,1335.18,0.2
968,614,4,218.5,0.05
12468,1132,2,1031.51,0.1
15468,1988,1,1697.95,0.1
1448,1559,4,710.89,0.15
7796,1909,4,1054.4,0.0
10008,1245,5,75.13,0.15
13288,1395,3,1900.65,0.2
3035,339,1,1890.92,0.05
549,1450,4,1373.24,0.0
19880,1887,4,108.96,0.2
7537,1367,4,1959.69,0.0
11505,213,5,85.26,0.15
9889,383,2,1542.9,0.0
2678,167,4,310.22,0.05
16959,873,1,788.84,0.05
14119,1583,4,1151.41,0.1
19608,67,3,1497.21,0.0
9382,917,1,748.07,0.1
13685,779,2,946.17,0.1
7313,1640,3,226.66,0.1
2250,1846,2,1759.47,0.0
7107,1782,2,1885.09,0.2
17384,1732,4,1824.65,0.05
17092,1513,3,1705.75,0.0
8236,1807,1,758.59,0.0
4343,1834,5,974.25,0.1
17526,364,1,1818.55,0.05
6964,1094,1,326.1,0.15
10287,1355,3,1480.47,0.0
12194,1239,1,337.99,0.1
15082,1261,4,380.06,0.1
16817,18,4,346.42,0.05
12377,1339,1,1007.29,0.0
16212,930,5,220.67,0.15
12351,640,1,723.04,0.1
18494,913,4,62.75,0.1
3239,611,4,978.27,0.1
16863,1179,5,482.32,0.1
3953,767,4,492.74,0.0
13357,819,2,768.55,0.2
19450,1273,5,1543.59,0.0
11197,874,3,113.74,0.2
12218,920,3,776.2,0.15
3817,567,4,1439.59,0.15
5905,856,1,339.94,0.1
17224,1642,5,317.79,0.0
18101,766,1,1398.86,0.2
18404,328,4,705.29,0.0
175,117,2,577.39,0.15
3118,1791,2,1721.42,0.0
5776,751,5,1109.03,0.2
3504,1276,4,321.43,0.2
14657,106,3,1163.28,0.0
3053,223,4,886.87,0.05
16957,1076,4,1757.88,0.05
17815,54,5,1308.64,0.1
3590,1196,1,1111.33,0.0
6097,117,3,577.39,0.2
4003,202,5,1415.38,0.1
15559,899,1,1560.19,0.05
13505,1253,4,577.09,0.2
8714,1645,5,949.61,0.05
6071,422,1,949.43,0.05
1872,155,1,1679.26,0.15
8605,1297,4,644.78,0.15
9087,1025,4,1318.62,0.2
10096,259,1,1356.83,0.05
863,1228,4,1958.85,0.0
5960,1351,1,1312.54,0.15
7286,1179,4,482.32,0.15
18501,1307,5,1488.24,0.2
3745,797,2,174.38,0.05
6977,640,3,723.04,0.0
18013,340,3,659.6,0.1
6851,1802,3,473.07,0.15
6315,392,1,840.23,0.0
7586,244,2,1742.51,0.05
7816,1803,4,135.67,0.05
12236,1068,4,491.44,0.2
9007,914,4,502.73,0.05
11062,1840,5,248.94,0.0
17510,1178,1,1398.41,0.05
1814,160,4,1153.71,0.0
16955,1411,1,910.09,0.2
19975,1391,2,1376.32,0.05
14942,1918,4,1597.3,0.0
3841,131,3,1630.94,0.0
10038,193,4,302.65,0.2
3959,94,5,210.07,0.2
6134,895,5,1041.78,0.05
2986,336,1,693.62,0.0
9932,546,2,310.61,0.0
8414,1869,2,1889.79,0.0
17473,1734,5,1534.05,0.0
1204,1398,2,857.97,0.1
8982,633,2,1270.08,0.15
8103,305,4,918.79,0.05
11801,346,5,234.77,0.15
14909,1599,1,1483.4,0.1
17055,1445,5,932.45,0.05
13518,838,1,621.56,0.05
19061,1509,4,395.35,0.15
7230,1533,2,494.24,0.1
14145,385,3,1196.51,0.05
9779,543,5,1007.53,0.0
6470,1877,3,1892.37,0.05
11572,6,3,901.17,0.0
9531,773,4,1615.18,0.1
5242,1808,4,1617.61,0.0
6001,1110,4,155.42,0.2
15514,305,3,918.79,0.05
10768,1733,3,1061.58,0.1
2177,428,5,1206.89,0.05
10817,962,2,1457.02,0.0
19163,1478,1,1030.55,0.15
7478,1489,3,467.23,0.2
1126,437,3,1899.19,0.1
10261,60,4,1853.1,0.2
17797,1347,4,1233.91,0.0
3569,1870,5,1896.48,0.0
5303,1384,1,1116.89,0.0
3607,870,1,111.84,0.2
9239,613,5,1955.07,0.15
6391,1990,5,1012.52,0.15
6813,1542,4,577.2,0.05
15812,64,3,1394.7,0.0
3398,419,2,130.89,0.15
7896,606,3,1914.69,0.2
16251,1237,1,371.85,0.1
2630,521,3,1277.7,0.2
8744,1348,5,147.93,0.1
5920,776,2,337.93,0.1
14724,169,5,932.42,0.1
18560,368,4,1416.71,0.15
16072,1408,3,906.14,0.2
11561,144,3,979.02,0.2
3033,1766,2,1410.94,0.05
489,1319,3,650.28,0.2
19435,1037,3,1087.27,0.05
15190,271,1,267.17,0.1
3285,1119,1,362.39,0.2
16679,1667,4,1081.57,0.1
11270,1517,5,768.67,0.0
9714,203,1,1376.33,0.0
8690,454,1,1539.48,0.2
19864,1342,5,1573.8,0.0
19388,1775,5,730.6,0.1
13875,1340,4,1464.5,0.2
16479,1623,1,442.46,0.2
3430,804,2,631.5,0.0
4767,1451,2,1920.43,0.0
6632,559,1,1402.27,0.05
8652,1703,5,1055.24,0.1
1767,5,5,1433.46,0.0
6898,1420,1,1254.77,0.2
5179,716,3,650.69,0.05
3158,1586,2,1136.65,0.0
6242,331,4,685.09,0.2
18109,5,2,1433.46,0.15
16533,1234,1,586.26,0.15
9675,1075,3,851.3,0.15
4558,1853,2,185.05,0.1
2127,1781,5,248.77,0.2
6921,679,1,139.01,0.05
3360,319,1,662.64,0.0
417,1047,3,1569.69,0.05
8281,1820,2,1257.55,0.15
19470,1296,4,1241.37,0.1
15575,750,4,1583.2,0.0
8587,772,1,1773.4,0.2
5482,1382,3,862.98,0.0
17217,36,1,309.91,0.05
17067,283,3,819.55,0.05
7978,1992,3,1507.65,0.0
5689,1815,2,139.2,0.05
14848,950,2,290.73,0.1
11651,685,1,1186.45,0.05
12924,1445,2,932.45,0.15
13842,725,5,190.82,0.05
14845,527,1,1150.4,0.15
18798,1494,3,210.35,0.05
11323,933,5,811.18,0.1
7915,1829,4,480.77,0.05
8308,926,5,1703.91,0.1
19050,1285,3,714.26,0.2
519,1362,5,1055.96,0.0
19770,625,3,1129.2,0.15
11466,1009,4,898.96,0.1
1029,190,5,883.74,0.0
16884,2000,3,1444.49,0.15
7073,1150,4,1009.14,0.0
18841,1124,3,1961.28,0.2
7022,1603,3,1642.37,0.2
8793,176,2,175.8,0.2
9116,110,5,1042.24,0.2
2187,1843,5,881.75,0.1
9289,569,3,1875.13,0.15
4897,267,2,1216.09,0.2
12296,1502,3,1186.37,0.2
16881,1129,2,814.66,0.0
2544,1282,2,1194.44,0.2
6384,660,1,925.94,0.05
4574,1885,4,428.37,0.1
6496,1644,3,826.33,0.0
16448,304,1,1455.85,0.05
2153,1822,3,1874.64,0.0
13821,1333,3,1286.3,0.2
9015,1476,3,1546.71,0.15
9264,1614,3,17.67,0.1
2852,1,2,1484.39,0.2
1827,1680,4,382.18,0.05
14421,11,2,1946.37,0.1
15543,362,4,1190.19,0.2
8358,1089,3,1920.47,0.2
11262,855,4,665.68,0.15
14475,844,5,1410.55,0.15
6145,367,2,173.24,0.1
9276,985,5,1705.24,0.2
9401,545,4,1231.18,0.2
12947,1627,4,731.57,0.05
753,1838,5,1003.0,0.05
1896,438,1,902.6,0.05
1501,842,3,48.72,0.05
9466,269,4,198.84,0.05
5430,1378,2,484.52,0.1
10839,1486,4,1518.01,0.1
13252,54,3,1308.64,0.0
1789,1688,5,1072.96,0.1
10465,494,4,640.47,0.15
10871,724,2,1900.76,0.2
5727,968,3,1753.71,0.05
16105,734,1,1310.9,0.1
8997,809,2,102.66,0.2
676,400,4,452.95,0.05
8143,283,5,819.55,0.2
681,14,2,1970.52,0.05
5258,986,3,1478.39,0.05
3199,1654,5,962.17,0.0
580,1235,1,1775.95,0.2
926,563,2,165.1,0.1
2814,810,5,1904.43,0.1
4438,1611,2,334.19,0.15
14957,1135,5,1352.08,0.2
17680,1435,1,1687.4,0.0
16681,712,5,423.71,0.0
18964,1909,5,1054.4,0.05
6008,271,2,267.17,0.2
7915,124,4,913.56,0.2
10658,765,2,656.87,0.0
14600,147,3,1070.58,0.2
15501,1626,4,323.72,0.15
19186,44,2,626.87,0.0
8262,225,1,62.59,0.05
5095,866,2,1776.42,0.15
5450,1749,2,264.79,0.2
13494,825,4,1263.36,0.05
17622,1487,3,1137.74,0.2
16040,829,2,63.46,0.0
8005,1015,5,1634.09,0.15
4619,965,3,460.69,0.0
19067,418,2,931.92,0.15
3802,201,1,1189.65,0.05
5706,986,5,1478.39,0.1
12220,265,5,1134.03,0.0
4477,499,4,951.81,0.2
5765,1005,5,1698.45,0.2
12251,820,5,1817.07,0.05
14448,1728,2,1637.47,0.1
12154,1498,5,136.79,0.15
19734,294,5,414.39,0.2
11805,1871,2,461.27,0.0
2501,1899,1,1475.05,0.2
530,182,4,616.71,0.15
17064,1798,5,127.54,0.1
9960,221,1,1317.03,0.1
9136,692,1,1413.45,0.15
3307,1454,1,1256.26,0.0
19829,449,1,1019.97,0.15
16672,686,2,560.3,0.15
18088,1164,2,743.57,0.0
8844,1202,1,1911.78,0.1
15645,628,3,1355.68,0.1
17290,1131,5,1764.66,0.0
16798,16,2,743.51,0.2
8036,379,1,1293.82,0.1
2546,1002,4,1325.12,0.05
19287,1776,2,1688.84,0.15
17480,502,1,1644.21,0.1
8378,1630,5,320.3,0.2
866,1742,2,1426.53,0.15
11741,537,3,1032.98,0.2
16490,1296,1,1241.37,0.05
8110,1646,4,859.08,0.0
11991,1585,2,455.56,0.1
14784,1131,5,1764.66,0.15
12354,949,4,1984.73,0.0
5970,1868,4,173.38,0.05
3062,1167,5,463.39,0.0
13043,1654,3,962.17,0.1
9584,989,2,1757.56,0.1
8712,1702,2,656.1,0.0
6265,728,1,1096.88,0.05
3190,1836,5,1344.99,0.05
3948,246,4,797.98,0.1
5302,1839,2,507.36,0.15
404,1435,3,1687.4,0.0
1256,1554,5,1493.57,0.05
698,1413,2,1467.86,0.15
8692,1148,4,842.49,0.0
7063,1479,3,640.38,0.0
12937,316,1,1846.36,0.15
2631,1888,2,1993.5,0.2
3341,168,3,543.81,0.0
19136,304,2,1455.85,0.0
17649,1093,4,828.25,0.2
16751,1024,5,1675.75,0.05
4642,421,3,634.61,0.2
19099,99,4,1575.81,0.0
17140,1528,1,1005.95,0.2
4069,1751,4,396.72,0.2
11095,163,5,1202.82,0.05
4832,1730,2,642.76,0.0
6767,1458,4,137.1,0.1
15056,368,3,1416.71,0.15
18365,1401,2,1284.58,0.2
17911,1468,4,1540.12,0.2
16168,1899,2,1475.05,0.2
17195,1392,5,1007.14,0.2
17857,1929,2,1354.5,0.05
12911,538,4,1963.46,0.15
15384,1014,4,1344.59,0.2
8451,505,5,1551.07,0.2
1518,335,5,831.3,0.1
19087,297,5,558.16,0.05
1955,1577,2,788.31,0.15
10100,1291,5,1135.57,0.1
12661,838,1,621.56,0.2
11360,1671,4,1005.39,0.0
12768,1897,4,569.44,0.0
751,1770,5,1714.26,0.0
65,1473,5,1533.53,0.05
681,377,1,756.48,0.0
16322,1099,3,717.49,0.2
10826,1988,1,1697.95,0.15
17958,809,2,102.66,0.05
19905,819,3,768.55,0.15
7118,1105,2,1681.02,0.0
6108,976,4,1570.6,0.05
18673,1884,1,1743.53,0.1
7319,833,3,1153.51,0.0
7503,751,2,1109.03,0.0
2556,1872,1,527.26,0.05
2795,1039,2,1497.0,0.05
19646,89,5,1483.76,0.05
6719,300,3,650.92,0.0
11387,1511,1,1436.99,0.15
14548,420,3,590.42,0.1
9871,1110,5,155.42,0.05
16207,105,2,1878.78,0.15
2559,265,1,1134.03,0.05
15555,86,1,505.99,0.05
9107,276,2,285.81,0.05
19035,1893,2,1861.0,0.15
8007,1998,4,120.33,0.1
9927,1806,5,45.7,0.05
12717,514,1,248.14,0.15
14565,1421,2,12.05,0.05
10047,332,1,1194.47,0.0
498,1749,1,264.79,0.05
13472,1088,5,443.63,0.0
9175,910,1,971.5,0.1
8648,983,2,1290.45,0.15
19647,1857,1,1475.2,0.05
5981,1284,5,1862.04,0.1
6207,1673,3,1243.8,0.0
10891,1585,1,455.56,0.05
3991,1352,1,1234.36,0.05
15333,1348,2,147.93,0.1
18070,1233,4,328.19,0.2
17889,121,4,191.31,0.15
18349,960,4,770.18,0.05
11321,1007,3,105.45,0.1
8149,1572,1,936.58,0.1
10195,288,3,70.27,0.15
3137,1852,5,20.69,0.05
11867,1361,2,1399.02,0.15
2083,80,4,319.7,0.15
7439,398,4,1861.29,0.05
3429,633,1,1270.08,0.2
965,623,1,463.38,0.2
16637,608,3,466.71,0.1
9384,1286,2,256.03,0.0
7184,1502,5,1186.37,0.0
18660,48,5,139.46,0.2
15577,839,5,469.08,0.05
9158,1880,2,1355.99,0.15
7546,780,2,1862.66,0.05
5209,636,5,1545.47,0.05
6367,210,5,84.52,0.2
13095,1947,1,179.83,0.0
18912,238,2,481.42,0.2
3986,200,5,154.75,0.1
18009,706,3,1024.06,0.2
8892,634,3,460.14,0.0
4266,958,1,385.2,0.1
9737,1146,1,1183.24,0.2
17932,1931,1,939.1,0.1
13508,174,3,1596.68,0.0
19029,335,2,831.3,0.0
8588,619,2,813.53,0.15
16088,1802,2,473.07,0.15
7205,1289,1,273.79,0.15
7816,370,4,820.49,0.1
10230,1256,4,826.41,0.0
18985,1612,3,271.07,0.1
13696,1987,2,1295.95,0.2
16613,1924,4,1209.01,0.15
7188,894,2,779.26,0.15
13361,398,1,1861.29,0.1
16645,825,3,1263.36,0.1
10486,1489,5,467.23,0.1
560,928,3,1171.05,0.0
10421,180,3,949.15,0.05
13766,35,1,600.4,0.0
9858,1763,1,1670.31,0.2
9394,23,4,632.78,0.15
19388,643,3,190.66,0.1
10304,1855,1,637.78,0.1
2949,1112,5,429.46,0.15
12170,1255,1,466.27,0.05
4463,1008,5,1635.12,0.1
12160,1729,2,1691.33,0.05
756,1459,2,1967.32,0.2
334,781,5,1482.63,0.0
5196,888,3,1801.41,0.2
555,1316,4,678.34,0.0
9649,1611,5,334.19,0.15
11190,1899,1,1475.05,0.15
13833,1695,5,1538.19,0.15
3800,1165,5,1157.41,0.0
944,184,4,436.69,0.2
5876,443,2,1992.75,0.1
15916,287,1,202.55,0.1
5949,340,4,659.6,0.1
7476,194,4,1987.87,0.1
17842,1599,1,1483.4,0.1
6782,277,2,734.72,0.05
2999,726,2,1592.38,0.05
11357,1764,3,1030.93,0.05
18484,1182,3,1475.17,0.2
3162,1209,3,1953.13,0.1
4759,1184,2,698.21,0.05
12952,131,3,1630.94,0.2
5504,504,4,307.11,0.05
3692,1701,1,1236.96,0.2
201,1630,5,320.3,0.2
31,1922,5,1296.1,0.15
3219,1338,1,87.16,0.15
340,1606,3,1609.88,0.0
3304,550,2,896.26,0.1
2620,663,1,1319.03,0.0
5295,93,1,1798.35,0.0
17540,1507,2,1620.63,0.0
13418,794,1,1922.56,0.15
19846,47,4,1178.94,0.0
902,1404,2,777.86,0.2
15648,1546,5,306.52,0.1
11820,1857,1,1475.2,0.0
12367,1275,3,1964.32,0.0
4890,1556,2,294.57,0.2
13612,1748,1,289.01,0.0
3592,1392,2,1007.14,0.1
11076,875,3,1648.68,0.2
172,1026,5,13.65,0.0
1824,378,2,1407.15,0.05
1760,1339,1,1007.29,0.15
18431,1088,4,443.63,0.1
18792,1810,3,1231.58,0.0
19134,377,4,756.48,0.05
8637,1352,2,1234.36,0.15
14777,845,2,676.44,0.0
8725,965,5,460.69,0.1
11607,1213,3,1917.26,0.0
9316,1898,4,1036.36,0.1
16289,1548,3,1724.72,0.0
18349,1994,4,1903.92,0.0
17393,1694,5,606.61,0.0
8104,621,3,1691.43,0.15
2258,1301,1,361.38,0.2
9274,1323,4,1037.63,0.1
105,1878,2,1494.15,0.0
17053,1291,4,1135.57,0.0
16747,269,2,198.84,0.15
13217,848,3,1779.75,0.15
5763,342,5,1119.65,0.15
14220,674,3,1003.43,0.15
11578,963,4,1776.51,0.05
14494,1203,1,1916.2,0.2
78,293,5,105.9,0.2
1527,1663,3,1890.92,0.0
11299,903,1,794.61,0.05
5051,767,5,492.74,0.1
5450,1463,3,906.55,0.2
19013,105,5,1878.78,0.0
6446,18,3,346.42,0.0
606,1656,4,1544.81,0.15
13124,1825,2,1494.13,0.15
11422,924,2,451.42,0.0
13083,1875,5,33.16,0.05
19985,1583,4,1151.41,0.05
2122,706,1,1024.06,0.1
931,709,3,1473.3,0.1
19849,353,5,210.1,0.15
10259,1479,5,640.38,0.05
7446,980,2,472.84,0.0
998,764,2,1025.05,0.2
14102,1757,2,325.31,0.2
7932,1588,5,1071.58,0.2
1435,826,2,1564.92,0.05
11069,1367,2,1959.69,0.2
12002,1025,4,1318.62,0.05
10777,73,1,1169.43,0.15
13035,286,5,1176.74,0.2
9113,1989,3,494.41,0.05
4755,1600,5,1472.24,0.15
8801,596,3,1028.07,0.2
4284,643,5,190.66,0.05
5839,431,4,890.6,0.05
4522,1321,4,1923.5,0.2
8259,1755,3,1342.85,0.0
2430,1034,1,1097.87,0.05
10257,576,1,1157.06,0.0
15878,1382,5,862.98,0.1
1771,1354,5,1372.29,0.15
14363,363,4,1908.69,0.0
15083,1985,2,1822.42,0.15
10301,849,1,1332.74,0.1
1130,1347,1,1233.91,0.05
5556,695,2,779.98,0.2
14465,1223,3,1382.63,0.15
18004,202,4,1415.38,0.05
3166,1758,2,1012.29,0.0
12163,255,1,354.26,0.1
15799,1753,3,137.16,0.2
4374,1838,4,1003.0,0.2
8474,1010,4,241.82,0.2
16398,1536,3,910.8,0.1
10808,302,2,899.31,0.0
13227,1049,1,1913.62,0.05
868,1806,2,45.7,0.2
19026,512,1,1411.28,0.1
12515,1532,5,932.55,0.05
3280,383,5,1542.9,0.05
1958,1890,3,1241.22,0.15
332,1373,5,1992.01,0.0
16101,757,1,268.31,0.0
5961,593,3,1392.77,0.1
12748,1624,3,110.87,0.2
13477,1909,5,1054.4,0.0
9196,1626,3,323.72,0.05
7515,849,1,1332.74,0.05
5114,1236,2,1175.9,0.0
14664,262,2,1707.4,0.1
10176,167,3,310.22,0.05
2806,1756,2,1883.98,0.0
6536,1790,4,922.01,0.05
19943,900,5,1756.4,0.0
11258,932,5,304.11,0.1
1322,272,5,833.93,0.0
5167,514,3,248.14,0.2
13588,441,4,1472.67,0.2
14382,1736,5,1600.76,0.0
8620,260,4,1975.37,0.15
13936,801,2,1664.64,0.0
9044,653,3,672.8,0.15
3454,714,3,1570.77,0.0
12840,1688,4,1072.96,0.2
19830,1591,1,1393.29,0.0
13680,1532,4,932.55,0.05
5702,237,5,757.53,0.05
12958,1517,1,768.67,0.05
12366,6,2,901.17,0.15
6687,1961,3,126.11,0.2
10378,1694,5,606.61,0.15
3401,332,3,1194.47,0.15
9010,1028,2,1385.18,0.1
14073,426,4,994.93,0.0
18894,781,2,1482.63,0.0
18303,1639,4,69.03,0.05
19809,53,2,825.15,0.1
18266,118,4,1311.14,0.0
17759,913,1,62.75,0.15
19040,1946,4,1382.87,0.1
14843,298,4,505.06,0.2
12047,1770,2,1714.26,0.0
15326,1288,4,389.97,0.05
16166,826,5,1564.92,0.2
12210,1249,2,1049.3,0.1
10486,480,3,997.25,0.0
7638,481,1,917.18,0.2
9824,527,2,1150.4,0.15
18413,963,5,1776.51,0.1
15905,265,4,1134.03,0.2
1010,882,5,306.51,0.1
19176,1853,4,185.05,0.2
3580,1873,3,1237.92,0.2
12154,589,1,1747.87,0.05
14773,1310,3,1921.37,0.1
16757,1132,2,1031.51,0.0
16702,1533,3,494.24,0.2
11974,164,1,697.67,0.05
4120,857,3,1341.7,0.2
758,190,5,883.74,0.05
4692,780,2,1862.66,0.1
7630,488,2,1362.4,0.05
10236,364,5,1818.55,0.2
6059,1682,3,1293.87,0.15
8445,1882,5,904.7,0.0
16182,501,2,1050.84,0.1
7604,843,5,1693.73,0.15
3151,1597,5,240.78,0.1
19576,380,2,728.38,0.1
19190,569,5,1875.13,0.05
13867,14,5,1970.52,0.2
3891,557,2,48.43,0.1
13719,631,3,468.13,0.1
19096,247,4,1719.39,0.15
16081,734,1,1310.9,0.2
4944,370,3,820.49,0.05
7497,14,1,1970.52,0.05
12515,452,5,1225.84,0.15
19476,695,4,779.98,0.1
4261,1194,4,1035.43,0.15
17768,1500,3,1389.8,0.15
1352,1990,3,1012.52,0.0
3591,54,1,1308.64,0.2
10177,654,4,604.37,0.05
2605,501,2,1050.84,0.2
8312,400,4,452.95,0.15
12108,27,5,1021.5,0.1
4916,1894,5,638.05,0.1
5359,1184,3,698.21,0.05
11570,326,1,1858.52,0.2
15132,116,3,1140.36,0.05
1982,545,5,1231.18,0.0
2719,1728,3,1637.47,0.05
10609,1308,5,121.31,0.1
8630,1860,4,1206.22,0.05
4869,760,1,84.45,0.15
3324,408,5,1195.49,0.15
11408,1446,4,1997.98,0.05
16381,569,5,1875.13,0.1
14708,843,4,1693.73,0.1
9535,1539,5,611.62,0.05
17816,667,4,1278.17,0.0
4278,1905,4,918.23,0.05
16887,874,4,113.74,0.15
771,135,3,1428.52,0.0
14186,1645,5,949.61,0.15
17410,822,2,593.73,0.15
11376,51,4,947.98,0.05
2418,1984,3,88.73,0.0
5308,80,3,319.7,0.1
3663,185,3,1195.6,0.05
14687,177,5,1517.54,0.2
5035,1186,3,14.28,0.2
5332,1943,3,16.66,0.05
11884,537,3,1032.98,0.2
15299,588,3,540.58,0.0
18343,306,3,1695.36,0.2
11692,1999,4,841.51,0.0
16255,322,2,429.41,0.0
6100,1679,3,696.67,0.15
17505,1794,4,1109.8,0.2
6526,1527,4,1157.99,0.15
14146,827,1,691.35,0.05
13296,1444,1,584.52,0.05
19897,621,5,1691.43,0.05
11732,1791,1,1721.42,0.0
8794,944,5,746.51,0.0
6751,1835,5,1205.19,0.05
7664,503,2,224.24,0.0
19886,1592,2,174.3,0.15
62,1611,3,334.19,0.15
3531,877,2,949.77,0.1
12356,1247,4,892.47,0.2
14212,813,5,400.28,0.1
4645,1009,1,898.96,0.1
516,693,2,174.08,0.05
19765,467,2,1304.0,0.15
10646,1979,2,1539.9,0.15
11167,627,4,602.06,0.1
11896,1327,3,193.1,0.15
7888,575,1,1010.27,0.15
13384,522,2,1436.13,0.05
585,502,1,1644.21,0.05
17577,26,1,1796.16,0.0
17131,718,2,1925.73,0.0
722,574,4,438.45,0.2
5584,1360,4,968.64,0.15
12514,347,5,1603.64,0.0
14461,1210,4,1379.98,0.1
6404,1069,4,1832.29,0.2
13371,1670,2,113.65,0.1
4929,579,5,1760.03,0.05
4687,10,1,1615.22,0.15
10392,1169,5,1229.98,0.1
15397,756,1,1058.93,0.0
16508,1555,3,762.7,0.15
5912,701,5,1013.35,0.05
3330,123,1,97.2,0.15
1065,153,3,1999.82,0.05
6205,1283,3,319.61,0.05
2434,1467,5,1466.22,0.05
14852,119,2,431.33,0.1
8799,1477,4,319.2,0.05
13270,978,4,1408.36,0.15
5447,688,2,655.34,0.2
17688,210,4,84.52,0.05
3149,65,2,1438.22,0.15
16748,906,3,1686.48,0.05
10035,1295,5,1552.96,0.05
19817,905,1,679.04,0.1
6298,1037,3,1087.27,0.2
9995,25,4,1124.93,0.05
19849,1444,2,584.52,0.2
9010,1853,5,185.05,0.0
13778,1834,2,974.25,0.1
3706,1279,3,475.75,0.2
9255,1014,4,1344.59,0.15
13874,825,3,1263.36,0.1
9574,1700,3,1357.63,0.0
7794,88,1,670.45,0.2
10893,1697,4,1296.25,0.0
9777,1320,3,753.25,0.1
9364,1841,4,1475.79,0.15
17451,275,2,1741.44,0.15
8808,183,1,243.51,0.05
11093,1005,5,1698.45,0.15
15964,415,4,1578.1,0.05
15530,390,5,738.84,0.2
18587,1409,2,1558.57,0.1
11297,1395,5,1900.65,0.1
8716,1341,3,1152.63,0.15
1540,394,2,1111.31,0.0
10095,632,2,1909.94,0.0
9299,466,2,95.7,0.0
10552,393,4,281.11,0.2
4742,370,1,820.49,0.0
6111,686,5,560.3,0.05
5363,158,3,1216.46,0.05
15134,119,1,431.33,0.0
17130,165,3,1014.39,0.1
18111,1595,4,618.92,0.15
2414,616,1,1590.9,0.0
10227,1001,3,1048.59,0.0
9766,1507,2,1620.63,0.15
3849,77,2,1244.21,0.1
3689,1991,5,1510.92,0.05
17770,681,1,491.61,0.1
3171,1708,1,300.15,0.05
17720,143,2,1496.29,0.05
12759,1494,5,210.35,0.1
3440,458,1,1008.21,0.2
8587,354,5,309.98,0.1
13034,1388,2,1559.32,0.2
19114,205,1,453.49,0.15
8614,362,4,1190.19,0.0
14233,277,3,734.72,0.0
15931,1316,4,678.34,0.15
16820,1205,4,984.16,0.0
