customer_id,signup_date,country,region,age,gender
2663,2025-02-02,Slovakia (Slovak Republic),Iowa,58,Female
2664,2023-01-20,Lesotho,Maryland,,Female
2665,2025-06-25,Cayman Islands,Kentucky,25,Male
2666,2023-03-02,Argentina,Alaska,19,Female
2667,2024-02-26,Panama,Michigan,,Other
2668,2024-09-16,Gibraltar,Pennsylvania,,Male
2669,2024-11-17,Congo,Oklahoma,,Male
2670,2024-05-14,Central African Republic,Arkansas,,Male
2671,2023-11-15,Syrian Arab Republic,Maine,,Male
2672,2023-07-23,Afghanistan,West Virginia,,Other
2673,2022-11-22,Samoa,Florida,33,Female
2674,2023-04-04,Micronesia,Washington,,Other
2675,2024-07-14,Oman,Arizona,,Female
2676,2022-12-02,Malawi,Kansas,29,Other
2677,2024-08-22,Taiwan,Montana,52,Male
2678,2024-03-11,Bangladesh,Maryland,28,Male
2679,2023-10-20,Sierra Leone,Tennessee,,Other
2680,2025-05-19,Gabon,Minnesota,67,Other
2681,2023-11-04,New Caledonia,Iowa,,Female
2682,2024-10-03,Marshall Islands,Oklahoma,,Other
2683,2022-11-01,Ecuador,New Jersey,65,Other
2684,2025-03-12,Jersey,Washington,37,Female
2685,2023-05-01,Japan,Indiana,,Female
2686,2022-11-21,Austria,Louisiana,,Female
2687,2024-06-23,British Indian Ocean Territory (Chagos Archipelago),South Carolina,,Other
2688,2024-03-05,Pitcairn Islands,Montana,52,Female
2689,2024-11-01,Saint Pierre and Miquelon,New Mexico,,Male
2690,2025-05-14,Afghanistan,Wyoming,25,Male
2691,2023-02-19,Norfolk Island,North Carolina,62,Male
2692,2025-06-20,Malaysia,New Jersey,,Other
2693,2023-11-22,Cambodia,Texas,,Male
2694,2025-05-05,Tanzania,Connecticut,,Other
2695,2025-02-18,Northern Mariana Islands,Wisconsin,64,Other
2696,2024-04-15,Portugal,South Carolina,32,Male
2697,2023-08-11,Macedonia,Michigan,,Female
2698,2025-01-13,Swaziland,New Hampshire,,Other
2699,2025-03-25,United Arab Emirates,Tennessee,43,Male
2700,2023-10-14,Bhutan,New Hampshire,69,Other
2701,2023-07-11,Namibia,Pennsylvania,,Female
2702,2023-04-03,Barbados,South Dakota,,Female
2703,2025-02-14,Italy,New Hampshire,38,Male
2704,2022-12-07,Chile,South Dakota,68,Other
2705,2024-08-09,Aruba,Utah,55,Other
2706,2024-06-30,French Southern Territories,Nevada,37,Other
2707,2023-06-06,Saint Helena,Missouri,,Other
2708,2023-01-05,Colombia,Pennsylvania,,Male
2709,2024-06-15,United Kingdom,Illinois,,Female
2710,2024-04-28,Bouvet Island (Bouvetoya),Hawaii,45,Male
2711,2023-04-03,Iran,South Dakota,21,Other
2712,2024-07-11,Benin,South Carolina,,Other
2713,2023-10-29,Georgia,Maine,,Female
2714,2023-06-06,Antarctica (the territory South of 60 deg S),Arkansas,,Other
2715,2025-04-29,Guam,North Carolina,,Male
2716,2024-07-25,Nepal,South Carolina,,Male
2717,2023-10-14,Uzbekistan,North Dakota,,Female
2718,2024-08-17,Saint Martin,Arizona,18,Male
2719,2022-12-10,Taiwan,Florida,,Male
2720,2025-01-21,Sudan,Rhode Island,,Male
2721,2022-11-05,Haiti,Michigan,23,Male
2722,2024-10-08,Macedonia,Tennessee,,Other
2723,2024-07-23,Australia,Rhode Island,,Male
2724,2025-03-12,Kiribati,Vermont,29,Female
2725,2024-10-19,Malaysia,South Carolina,23,Female
2726,2024-07-29,Tanzania,Kansas,44,Male
2727,2022-12-03,Palau,New York,,Female
2728,2023-02-11,Serbia,New Hampshire,,Male
2729,2024-10-20,Israel,Idaho,,Female
2730,2023-01-01,Colombia,Maryland,,Female
2731,2024-09-23,Sierra Leone,Rhode Island,,Male
2732,2025-04-30,Saint Barthelemy,Washington,,Male
2733,2024-11-01,Colombia,New Hampshire,,Other
2734,2024-02-26,British Virgin Islands,Mississippi,52,Male
2735,2023-01-25,Czech Republic,Minnesota,,Male
2736,2023-02-20,Tonga,Indiana,,Other
2737,2024-07-21,Equatorial Guinea,Louisiana,,Male
2738,2023-12-21,Venezuela,Delaware,66,Male
2739,2025-07-04,Denmark,North Carolina,63,Other
2740,2025-04-28,Marshall Islands,Wisconsin,,Male
2741,2024-07-03,Bermuda,New Jersey,,Male
2742,2023-01-17,Colombia,Kentucky,60,Other
2743,2024-01-10,Mayotte,Idaho,,Other
2744,2025-05-25,Mongolia,Utah,,Female
2745,2025-01-07,Iraq,Louisiana,,Male
2746,2025-07-16,Ghana,Maine,,Female
2747,2023-11-12,Papua New Guinea,New York,56,Female
2748,2023-12-01,Swaziland,Oregon,,Other
2749,2025-03-20,Cyprus,Minnesota,,Male
2750,2023-05-27,Armenia,Nebraska,,Male
2751,2024-08-12,Netherlands Antilles,South Carolina,,Other
2752,2025-02-01,Micronesia,Delaware,,Female
2753,2023-07-17,Cape Verde,Colorado,,Other
2754,2022-10-16,Aruba,Oklahoma,26,Male
2755,2024-01-31,Serbia,California,,Other
2756,2024-03-08,Malawi,California,54,Male
2757,2024-01-04,Faroe Islands,North Carolina,66,Female
2758,2023-01-06,El Salvador,Maryland,58,Male
2759,2024-05-09,New Zealand,Utah,34,Female
2760,2024-08-08,Cuba,Michigan,,Female
2761,2025-05-27,Niue,Tennessee,38,Male
2762,2023-08-11,Holy See (Vatican City State),Rhode Island,68,Male
2763,2025-05-10,Reunion,Wyoming,,Female
2764,2023-05-22,United States Virgin Islands,Missouri,58,Other
2765,2025-03-21,France,Vermont,56,Male
2766,2024-07-07,Korea,Oregon,,Female
2767,2024-02-27,Rwanda,New York,28,Female
2768,2024-12-31,Madagascar,Connecticut,,Other
2769,2024-01-18,Gabon,Rhode Island,,Male
2770,2024-04-24,Kiribati,Ohio,,Female
2771,2024-02-21,Cayman Islands,Louisiana,,Other
2772,2022-11-13,Nigeria,Maryland,63,Female
2773,2025-01-13,New Zealand,Georgia,62,Male
2774,2023-10-26,Luxembourg,Louisiana,18,Other
2775,2024-04-09,Jordan,Iowa,,Female
2776,2023-04-18,Mauritius,Rhode Island,36,Other
2777,2023-11-16,Saint Lucia,Virginia,,Male
2778,2024-03-08,Guinea,New York,,Other
2779,2023-08-13,Grenada,Texas,,Male
2780,2023-07-03,Azerbaijan,Nevada,29,Female
2781,2024-12-25,Bosnia and Herzegovina,Illinois,62,Male
2782,2023-01-15,Liberia,Maine,,Female
2783,2025-01-26,Papua New Guinea,West Virginia,,Female
2784,2024-08-30,Bahrain,Alabama,25,Male
2785,2024-05-28,Mayotte,Washington,,Female
2786,2023-03-26,Saudi Arabia,New Hampshire,,Other
2787,2023-01-30,Bulgaria,Colorado,,Female
2788,2024-04-12,Lao People's Democratic Republic,Delaware,,Male
2789,2022-09-27,Burundi,North Dakota,,Other
2790,2023-10-16,Guam,Colorado,,Other
2791,2024-07-20,Bhutan,Mississippi,,Female
2792,2024-04-01,Uganda,West Virginia,,Female
2793,2023-06-03,Jordan,New Jersey,,Male
2794,2025-07-11,Senegal,Tennessee,,Other
2795,2023-05-24,Slovakia (Slovak Republic),Utah,,Male
2796,2024-12-17,Brunei Darussalam,Maryland,,Female
2797,2024-01-20,Finland,Hawaii,,Other
2798,2023-10-14,Estonia,New Jersey,,Male
2799,2025-01-21,Palestinian Territory,New York,58,Male
2800,2025-05-08,Belarus,New Hampshire,19,Male
2801,2023-05-06,Argentina,Washington,46,Male
2802,2024-08-15,Russian Federation,Oklahoma,,Male
2803,2024-11-21,Bosnia and Herzegovina,Indiana,68,Other
2804,2024-04-06,Yemen,South Carolina,,Male
2805,2023-06-14,Iran,South Carolina,27,Other
2806,2023-04-07,United States of America,Kentucky,,Male
2807,2023-05-26,Morocco,Michigan,68,Female
2808,2023-10-26,Bermuda,Wisconsin,,Female
2809,2023-01-16,Saint Vincent and the Grenadines,South Carolina,,Male
2810,2024-12-07,Guinea-Bissau,Iowa,56,Female
2811,2024-05-15,Switzerland,Arizona,45,Other
2812,2025-07-11,Netherlands Antilles,New Jersey,20,Male
2813,2022-09-10,Madagascar,New York,,Other
2814,2024-04-12,French Southern Territories,Oregon,,Male
2815,2025-06-17,Estonia,New York,19,Female
2816,2023-09-19,Sri Lanka,Utah,,Other
2817,2023-11-01,Namibia,New Hampshire,,Female
2818,2024-06-12,Australia,North Carolina,,Female
2819,2024-10-14,Equatorial Guinea,Arkansas,,Male
2820,2023-09-06,Lao People's Democratic Republic,Washington,57,Other
2821,2024-03-04,Christmas Island,Colorado,19,Female
2822,2023-07-20,Jamaica,Minnesota,,Male
2823,2023-08-19,Sudan,New Hampshire,29,Male
2824,2024-09-05,Peru,Oregon,,Male
2825,2023-05-30,Montserrat,Mississippi,,Female
2826,2022-09-20,Tajikistan,Delaware,62,Male
2827,2023-06-26,Comoros,Pennsylvania,,Other
2828,2023-04-02,Azerbaijan,Wyoming,,Other
2829,2025-03-19,Guam,North Carolina,66,Female
2830,2025-08-19,Tonga,Connecticut,,Other
2831,2023-11-11,Togo,Georgia,40,Male
2832,2025-01-31,Libyan Arab Jamahiriya,Arizona,,Female
2833,2024-07-16,Syrian Arab Republic,New Mexico,55,Male
2834,2022-10-04,New Caledonia,Maine,45,Female
2835,2024-10-03,Haiti,Missouri,38,Female
2836,2023-11-22,United Arab Emirates,New Hampshire,,Male
2837,2025-04-28,Jamaica,Oregon,,Other
2838,2023-06-21,Saint Pierre and Miquelon,Connecticut,,Other
2839,2025-07-20,Pitcairn Islands,South Carolina,,Female
2840,2024-03-11,Tunisia,Missouri,,Male
2841,2023-12-29,Maldives,Wisconsin,,Male
2842,2023-05-17,Honduras,California,47,Female
2843,2025-08-24,Andorra,Connecticut,,Other
2844,2023-07-02,Kuwait,North Carolina,,Male
2845,2023-10-11,Bangladesh,Louisiana,49,Other
2846,2024-07-03,Mauritania,Idaho,,Other
2847,2025-03-28,Saint Kitts and Nevis,Oklahoma,58,Female
2848,2023-09-29,Switzerland,Missouri,,Female
2849,2023-01-30,Benin,Maryland,40,Other
2850,2025-07-04,Western Sahara,New Jersey,,Male
2851,2025-01-27,Kiribati,Montana,,Male
2852,2024-09-10,Antigua and Barbuda,Tennessee,65,Female
2853,2024-10-12,Holy See (Vatican City State),Pennsylvania,,Other
2854,2023-07-23,Austria,Maryland,,Male
2855,2025-01-09,Albania,Rhode Island,,Male
2856,2025-02-03,Spain,North Dakota,,Female
2857,2024-11-08,Nauru,Idaho,,Other
2858,2025-07-08,Brunei Darussalam,Kansas,51,Male
2859,2024-04-15,Tonga,Delaware,24,Female
2860,2024-01-22,Bouvet Island (Bouvetoya),Hawaii,,Male
2861,2023-12-22,Malaysia,New Mexico,,Male
2862,2024-10-10,Puerto Rico,North Dakota,64,Male
2863,2023-05-22,Cameroon,South Dakota,,Female
2864,2023-01-13,Hungary,Colorado,36,Other
2865,2023-06-23,Georgia,North Carolina,,Female
2866,2025-08-13,Zambia,New Jersey,,Other
2867,2023-04-25,Benin,North Carolina,,Male
2868,2024-02-21,Syrian Arab Republic,Arizona,66,Other
2869,2024-04-22,United States Virgin Islands,Kansas,,Male
2870,2024-12-31,Wallis and Futuna,Illinois,55,Male
2871,2025-06-25,Guam,Oklahoma,,Female
2872,2025-01-07,American Samoa,Delaware,,Male
2873,2022-12-19,Italy,Massachusetts,,Female
2874,2025-02-19,Guadeloupe,Idaho,,Other
2875,2024-08-09,Peru,Kentucky,,Other
2876,2025-05-18,Northern Mariana Islands,Ohio,48,Male
2877,2023-10-17,Sudan,Idaho,,Female
2878,2023-02-04,Marshall Islands,Texas,,Male
2879,2025-02-23,Antigua and Barbuda,South Dakota,,Female
2880,2025-03-21,Brazil,Vermont,,Female
2881,2023-08-15,Cayman Islands,Iowa,,Female
2882,2024-06-10,Timor-Leste,Massachusetts,,Other
2883,2022-11-10,Reunion,West Virginia,,Female
2884,2024-04-20,Ethiopia,South Dakota,,Other
2885,2024-01-19,Samoa,Georgia,62,Female
2886,2024-09-07,Palestinian Territory,Utah,21,Other
2887,2023-09-15,Jersey,Missouri,,Other
2888,2022-09-13,Anguilla,Idaho,68,Other
2889,2023-09-01,Moldova,Nevada,67,Male
2890,2023-06-25,Guatemala,Oklahoma,23,Female
2891,2023-07-03,Philippines,Alabama,,Male
2892,2025-07-22,Netherlands Antilles,Connecticut,,Female
2893,2023-09-24,Portugal,New Mexico,,Female
2894,2025-07-06,United Kingdom,New Hampshire,47,Male
2895,2024-10-10,New Caledonia,Oregon,,Other
2896,2022-11-15,Lithuania,Wyoming,,Female
2897,2023-07-13,Saint Kitts and Nevis,Nebraska,54,Other
2898,2024-09-25,Netherlands Antilles,Idaho,,Male
2899,2023-06-14,Afghanistan,Mississippi,,Other
2900,2025-07-04,Timor-Leste,Oklahoma,52,Female
2901,2024-04-10,Kazakhstan,Wisconsin,,Female
2902,2023-07-21,Bosnia and Herzegovina,Missouri,,Female
2903,2025-01-05,New Zealand,Delaware,35,Male
2904,2023-11-19,Bosnia and Herzegovina,West Virginia,,Female
2905,2023-11-08,Holy See (Vatican City State),North Dakota,46,Male
2906,2025-08-19,Thailand,Ohio,,Other
2907,2025-06-09,Greece,Mississippi,,Female
2908,2023-11-22,Papua New Guinea,Kentucky,,Female
2909,2025-06-02,Tonga,Louisiana,,Female
2910,2023-03-27,Congo,Connecticut,,Other
2911,2024-06-13,Albania,Minnesota,39,Female
2912,2024-10-21,Guernsey,Alaska,,Male
2913,2025-03-29,Guinea,Missouri,,Other
2914,2024-07-27,Czech Republic,Arizona,66,Other
2915,2024-11-15,Monaco,Montana,,Other
2916,2025-01-15,Slovakia (Slovak Republic),Minnesota,,Other
2917,2024-06-15,Nepal,Kansas,,Other
2918,2025-02-27,Vietnam,Pennsylvania,,Male
2919,2025-05-27,Hungary,Michigan,,Other
2920,2022-12-04,Austria,Louisiana,,Female
2921,2023-09-30,French Southern Territories,New Hampshire,,Other
2922,2023-02-27,Guatemala,Nebraska,59,Other
2923,2023-03-28,Uganda,Idaho,,Other
2924,2025-08-23,Ireland,Montana,,Other
2925,2023-03-07,Myanmar,Colorado,68,Other
2926,2024-12-11,Congo,Iowa,,Male
2927,2024-03-31,Tuvalu,Idaho,,Male
2928,2023-02-25,British Indian Ocean Territory (Chagos Archipelago),North Carolina,38,Other
2929,2025-08-11,Montserrat,Michigan,61,Male
2930,2024-01-10,Cambodia,Maine,,Female
2931,2024-09-03,Sri Lanka,West Virginia,,Other
2932,2023-06-18,Norfolk Island,California,,Female
2933,2025-01-24,Sri Lanka,California,,Female
2934,2024-12-29,Bangladesh,New Jersey,,Other
2935,2024-12-07,Nauru,Alaska,41,Female
2936,2024-08-22,Cocos (Keeling) Islands,Wisconsin,,Female
2937,2025-04-07,Gambia,Minnesota,,Female
2938,2022-11-16,El Salvador,Washington,,Other
2939,2024-10-22,Honduras,New Hampshire,,Other
2940,2023-06-07,Slovenia,Nebraska,,Female
2941,2023-07-19,Germany,Michigan,34,Other
2942,2025-09-05,Togo,Pennsylvania,,Other
2943,2024-04-17,Brunei Darussalam,West Virginia,,Female
2944,2024-08-26,Jersey,Massachusetts,,Other
2945,2023-07-18,Panama,Texas,,Male
2946,2023-02-16,Guyana,Alaska,36,Other
2947,2024-10-30,Antarctica (the territory South of 60 deg S),Nevada,,Male
2948,2023-11-19,Honduras,Wisconsin,25,Female
2949,2022-12-18,Uganda,Mississippi,45,Other
2950,2023-01-23,Monaco,Iowa,22,Female
2951,2022-12-30,Cuba,Pennsylvania,,Female
2952,2025-08-08,Croatia,Delaware,,Female
2953,2025-01-20,Svalbard & Jan Mayen Islands,Massachusetts,,Female
2954,2023-07-21,Yemen,Massachusetts,,Female
2955,2025-07-19,Bangladesh,Alaska,,Other
2956,2024-07-25,French Southern Territories,Kentucky,,Male
2957,2023-11-19,Timor-Leste,Illinois,,Other
2958,2024-04-03,Qatar,South Carolina,,Other
2959,2024-08-01,Burundi,Illinois,28,Other
2960,2023-03-03,Russian Federation,Mississippi,,Other
2961,2023-02-28,Tonga,New York,64,Male
2962,2025-03-02,South Georgia and the South Sandwich Islands,Texas,,Other
2963,2025-03-07,United Arab Emirates,Maryland,,Female
2964,2023-09-15,Tajikistan,New Mexico,,Other
2965,2024-06-26,French Polynesia,Missouri,22,Other
2966,2024-05-27,Palau,New York,37,Male
2967,2024-09-06,Indonesia,Alaska,63,Male
2968,2023-07-11,Lesotho,Ohio,29,Female
2969,2025-02-11,Lebanon,Virginia,,Other
2970,2024-05-24,Taiwan,Kentucky,34,Other
2971,2024-04-29,Guyana,Virginia,,Other
2972,2023-04-06,Ukraine,Rhode Island,,Female
2973,2025-06-28,Bulgaria,Nevada,65,Male
2974,2023-03-26,Czech Republic,Idaho,,Female
2975,2024-07-03,Lithuania,Delaware,69,Other
2976,2024-10-27,Macao,Nebraska,,Male
2977,2023-08-22,Cayman Islands,Minnesota,,Male
2978,2023-02-12,Mauritania,Utah,,Female
2979,2022-10-07,Gibraltar,Massachusetts,,Male
2980,2024-12-01,Venezuela,Ohio,,Male
2981,2025-05-18,Congo,Virginia,,Other
2982,2025-01-31,Guatemala,Oklahoma,,Other
2983,2024-08-10,Turkey,Nebraska,,Male
2984,2023-10-26,Cocos (Keeling) Islands,Louisiana,21,Male
2985,2024-12-23,Senegal,Wisconsin,,Female
2986,2023-02-06,Uganda,Vermont,,Female
2987,2025-07-30,Mayotte,Texas,65,Male
2988,2024-05-10,Cocos (Keeling) Islands,North Carolina,,Other
2989,2024-01-07,Tokelau,Florida,,Male
2990,2025-05-23,Mali,Florida,,Male
2991,2024-02-26,Congo,Massachusetts,,Other
2992,2025-08-26,Malawi,Massachusetts,,Other
2993,2025-05-23,Japan,Michigan,,Female
2994,2022-10-07,Latvia,Kansas,,Female
2995,2025-01-26,Sao Tome and Principe,Pennsylvania,,Female
2996,2023-04-29,Saint Lucia,Iowa,,Female
2997,2023-10-18,Venezuela,Virginia,,Other
2998,2024-07-07,Guam,Utah,55,Male
2999,2025-02-27,Botswana,Missouri,,Female
3000,2025-02-09,Uruguay,Maryland,,Female
3001,2024-06-01,Lebanon,Colorado,30,Other
3002,2024-01-15,France,Idaho,48,Other
3003,2024-05-21,Tajikistan,Arizona,,Male
3004,2025-05-10,San Marino,Vermont,39,Male
3005,2023-12-04,Djibouti,Virginia,,Other
3006,2025-05-02,Uruguay,Kansas,,Female
3007,2023-11-25,Mexico,Connecticut,,Female
3008,2023-05-18,Ukraine,Vermont,,Female
3009,2023-05-27,Morocco,Virginia,59,Male
3010,2023-03-16,Montserrat,Alabama,,Female
3011,2023-05-18,Maldives,Wyoming,,Female
3012,2022-11-08,Swaziland,Minnesota,38,Other
3013,2025-02-10,Kiribati,Illinois,,Female
3014,2024-09-25,Guadeloupe,Utah,52,Other
3015,2023-12-25,Cocos (Keeling) Islands,North Dakota,47,Female
3016,2024-04-04,Niue,Nevada,,Male
3017,2025-01-09,Saint Kitts and Nevis,Kansas,64,Female
3018,2023-07-29,Lithuania,Maryland,36,Female
3019,2024-05-10,South Africa,Louisiana,,Other
3020,2023-09-25,Italy,West Virginia,25,Other
3021,2025-08-10,Thailand,Wyoming,43,Other
3022,2023-02-03,Morocco,Utah,,Female
3023,2023-08-16,Armenia,Iowa,,Female
3024,2024-11-23,Saint Lucia,Indiana,47,Male
3025,2023-06-04,Guyana,Hawaii,,Female
3026,2024-06-08,Guernsey,Nevada,,Male
3027,2024-12-15,Timor-Leste,Hawaii,,Other
3028,2023-10-24,Liberia,Maine,53,Other
3029,2023-10-21,Botswana,Missouri,42,Other
3030,2022-10-18,Tokelau,Massachusetts,54,Male
3031,2022-12-29,Central African Republic,Arkansas,18,Female
3032,2023-03-26,Andorra,New Mexico,,Other
3033,2023-09-22,South Georgia and the South Sandwich Islands,New Hampshire,54,Female
3034,2024-11-02,Saint Helena,Nevada,,Female
3035,2024-12-04,Bosnia and Herzegovina,Nebraska,,Other
3036,2025-07-02,Monaco,Massachusetts,,Male
3037,2022-11-21,Syrian Arab Republic,Minnesota,,Female
3038,2025-04-14,Mexico,South Carolina,,Other
3039,2025-04-12,Argentina,Massachusetts,18,Female
3040,2025-08-30,Australia,North Carolina,52,Female
3041,2023-01-21,Netherlands,New Hampshire,,Female
3042,2024-03-08,Uruguay,Utah,40,Female
3043,2023-07-09,Gibraltar,Indiana,26,Female
3044,2024-08-14,Sudan,Louisiana,51,Male
3045,2023-03-06,Italy,Alaska,,Male
3046,2023-02-28,Korea,Arizona,21,Other
3047,2025-06-12,Kuwait,Nevada,,Male
3048,2024-05-25,Turkey,Iowa,,Male
3049,2022-09-19,Chile,California,,Male
3050,2025-06-23,Guinea,Arizona,,Female
3051,2025-02-13,Greece,New Jersey,20,Female
3052,2024-01-17,France,Pennsylvania,,Other
3053,2025-07-22,Greece,Arkansas,51,Other
3054,2024-03-07,Norway,Idaho,62,Other
3055,2025-04-27,Saint Martin,Maine,,Female
3056,2025-08-25,Guam,Pennsylvania,,Male
3057,2025-01-22,Monaco,Delaware,,Male
3058,2023-02-13,Qatar,Illinois,,Female
3059,2024-11-01,Venezuela,Missouri,33,Other
3060,2023-09-11,Costa Rica,Vermont,,Other
3061,2024-05-22,Macao,Texas,,Other
3062,2024-07-27,Uganda,South Dakota,,Female
3063,2024-09-08,Seychelles,Virginia,,Other
3064,2023-06-23,Nicaragua,Vermont,,Other
3065,2025-01-17,Isle of Man,Florida,,Female
3066,2024-12-31,Timor-Leste,New Jersey,,Male
3067,2025-04-13,Kazakhstan,Nebraska,30,Female
3068,2023-11-29,Seychelles,Hawaii,,Female
3069,2025-04-14,Dominican Republic,Alaska,51,Female
3070,2024-12-22,New Caledonia,Iowa,56,Female
3071,2024-08-17,Ethiopia,South Dakota,,Male
3072,2022-10-09,Argentina,Iowa,,Other
3073,2024-01-12,Norfolk Island,Mississippi,,Female
3074,2024-01-14,Jamaica,Texas,,Male
3075,2024-10-19,Jamaica,Michigan,44,Other
3076,2024-04-17,United States of America,Indiana,,Other
3077,2023-05-11,Belgium,Delaware,,Other
3078,2024-01-16,Yemen,West Virginia,56,Female
3079,2024-05-12,Saint Martin,Florida,,Female
3080,2025-09-09,Hong Kong,Iowa,,Other
3081,2023-06-22,Luxembourg,Alaska,30,Other
3082,2022-12-27,Niue,California,38,Other
3083,2023-04-11,Gambia,Pennsylvania,,Other
3084,2024-11-28,Kiribati,South Carolina,,Other
3085,2023-07-21,El Salvador,Illinois,36,Other
3086,2025-08-04,Congo,South Dakota,,Male
3087,2025-06-24,Mauritania,Minnesota,42,Other
3088,2022-09-29,Netherlands Antilles,Rhode Island,48,Female
3089,2025-02-02,Cook Islands,Alaska,,Female
3090,2022-11-14,Algeria,Iowa,40,Female
3091,2025-03-12,Nigeria,Iowa,49,Other
3092,2023-04-06,Gibraltar,Maine,,Female
3093,2025-02-06,Argentina,Mississippi,27,Male
3094,2024-03-17,Russian Federation,Michigan,,Other
3095,2025-03-29,Micronesia,Kansas,69,Female
3096,2025-04-02,Gibraltar,Kansas,,Male
3097,2024-01-25,Gabon,Maryland,,Male
3098,2025-03-06,Nigeria,Arizona,31,Female
3099,2023-05-28,Marshall Islands,Iowa,,Male
3100,2022-10-19,Guinea,Vermont,,Female
3101,2022-10-09,Zambia,Idaho,,Male
3102,2024-11-03,Turkey,Oklahoma,,Other
3103,2025-02-10,Belgium,California,39,Other
3104,2025-06-01,Poland,Delaware,47,Other
3105,2025-02-09,Sierra Leone,Mississippi,21,Other
3106,2025-05-04,Djibouti,Colorado,,Other
3107,2024-09-16,Guernsey,Tennessee,25,Female
3108,2024-06-27,Guinea-Bissau,Arkansas,29,Other
3109,2024-03-13,Guatemala,Minnesota,,Other
3110,2023-05-28,Solomon Islands,Wyoming,51,Other
3111,2024-08-25,Sudan,Colorado,,Other
3112,2024-08-04,Lao People's Democratic Republic,Delaware,,Male
3113,2024-03-10,Mozambique,New Mexico,,Other
3114,2022-09-29,Palestinian Territory,New Mexico,,Other
3115,2025-09-07,Nepal,Louisiana,,Female
3116,2023-11-11,Azerbaijan,Utah,66,Male
3117,2025-03-11,Peru,Arizona,,Female
3118,2023-05-10,Paraguay,Alaska,,Other
3119,2024-04-27,French Polynesia,Texas,35,Female
3120,2025-07-19,Djibouti,Texas,,Female
3121,2023-09-03,Syrian Arab Republic,Oregon,55,Other
3122,2024-11-10,Timor-Leste,Iowa,,Male
3123,2024-09-15,Congo,Nebraska,,Male
3124,2024-04-06,Eritrea,Georgia,67,Female
3125,2025-07-21,Finland,Alaska,25,Other
3126,2024-02-15,Croatia,New York,,Female
3127,2023-01-17,Sudan,New York,,Female
3128,2025-09-06,Svalbard & Jan Mayen Islands,New York,,Female
3129,2024-09-24,Niue,Alaska,,Other
3130,2024-11-16,French Guiana,Colorado,,Other
3131,2024-02-08,Zimbabwe,Kansas,,Male
3132,2023-04-15,Mayotte,Massachusetts,,Other
3133,2023-02-13,Georgia,Illinois,,Female
3134,2024-08-12,Gabon,Connecticut,,Female
3135,2022-12-05,Mauritania,Vermont,,Male
3136,2023-03-29,Chile,Vermont,,Other
3137,2023-04-06,Antigua and Barbuda,Rhode Island,,Female
3138,2025-03-28,Cambodia,Illinois,,Male
3139,2024-01-03,Anguilla,Maryland,68,Male
3140,2023-11-09,Afghanistan,Idaho,,Female
3141,2023-01-26,Finland,Missouri,,Female
3142,2025-04-19,Heard Island and McDonald Islands,Virginia,,Other
3143,2022-09-27,Oman,West Virginia,,Male
3144,2024-12-15,United States Minor Outlying Islands,Nebraska,,Female
3145,2024-11-25,Kyrgyz Republic,Nevada,,Male
3146,2023-03-20,Cocos (Keeling) Islands,Alabama,,Other
3147,2022-09-24,Mozambique,Idaho,,Female
3148,2025-09-06,Belgium,Mississippi,40,Other
3149,2024-06-13,Heard Island and McDonald Islands,Alaska,,Male
3150,2023-04-12,Saint Barthelemy,North Carolina,30,Other
3151,2022-11-05,Cocos (Keeling) Islands,Delaware,,Other
3152,2024-01-25,Monaco,Illinois,41,Male
3153,2025-08-28,Zambia,Kansas,,Other
3154,2023-01-28,Congo,Michigan,28,Male
3155,2025-06-17,Belgium,Tennessee,34,Female
3156,2024-06-07,Slovenia,Nevada,42,Male
3157,2024-11-22,Cayman Islands,Georgia,,Male
3158,2025-02-16,Austria,Utah,38,Female
3159,2025-08-19,Gabon,South Carolina,,Male
3160,2024-04-27,Brunei Darussalam,Alaska,,Female
3161,2025-02-13,Yemen,South Carolina,54,Female
3162,2024-05-10,Gambia,South Carolina,59,Male
3163,2022-09-12,Saint Kitts and Nevis,Oregon,,Other
3164,2024-01-31,Macedonia,Wisconsin,,Other
3165,2023-02-10,Armenia,Indiana,65,Female
3166,2025-05-23,Czech Republic,Arizona,,Other
3167,2023-01-28,Western Sahara,Oklahoma,45,Other
3168,2023-08-18,United Arab Emirates,Michigan,58,Male
3169,2025-03-13,Thailand,Missouri,,Female
3170,2024-03-30,Peru,Missouri,64,Female
3171,2024-02-19,Uzbekistan,Texas,,Male
3172,2023-06-19,Syrian Arab Republic,Delaware,,Other
3173,2023-05-21,Togo,Wyoming,,Female
3174,2022-10-21,Tokelau,Maryland,30,Other
3175,2023-03-25,Greece,Idaho,,Female
3176,2022-10-27,Liberia,New Mexico,,Female
3177,2025-01-10,Barbados,Texas,48,Female
3178,2023-01-07,Congo,Michigan,,Female
3179,2022-09-29,Guinea,Maine,33,Other
3180,2022-10-14,Guam,Delaware,,Other
3181,2024-11-24,Monaco,Wisconsin,,Other
3182,2025-04-12,Bosnia and Herzegovina,Rhode Island,,Other
3183,2022-10-16,Svalbard & Jan Mayen Islands,Vermont,,Male
3184,2023-05-03,Brunei Darussalam,Tennessee,,Female
3185,2023-08-11,Afghanistan,West Virginia,,Female
3186,2024-07-14,South Georgia and the South Sandwich Islands,Florida,,Female
3187,2024-02-20,Saint Lucia,Vermont,25,Male
3188,2025-07-29,Colombia,Colorado,24,Other
