product_id,category,subcategory,brand,price,cost
940,Toys,Action,Foster-Miller,591.1,347.75
941,Home,Decor,Benson and Sons,1617.65,1140.71
942,Clothing,Kids,Torres-Lewis,1799.68,1190.98
943,Clothing,Women,Parrish and Sons,450.54,337.26
944,Books,Non-Fiction,Frederick-Zhang,746.51,473.46
945,Books,Fiction,Brown-Mayo,943.72,704.54
946,Toys,Board,Kerr-Hoffman,1888.88,809.36
947,Clothing,Kids,Lewis Ltd,244.03,164.06
948,Toys,Educational,"Robbins, Gray and Best",829.15,620.49
949,Clothing,Men,Powell-Wheeler,1984.73,1065.93
950,Toys,Educational,Watson Ltd,290.73,216.58
951,Clothing,Men,Byrd-Crawford,977.72,637.88
952,Clothing,Women,Pittman Group,1270.83,510.73
953,Home,Furniture,"Guerrero, Avila and Richards",1523.58,712.19
954,Clothing,Women,Patterson-Shelton,1571.5,1118.75
955,Clothing,Kids,Peck Ltd,870.25,497.58
956,Books,Non-Fiction,"Miller, Day and Jimenez",769.72,319.5
957,Clothing,Kids,Chen-Brown,749.34,303.96
958,Home,Decor,Clark LLC,385.2,258.35
959,Clothing,Men,"Cunningham, Bates and Cook",1388.58,746.69
960,Clothing,Men,Sweeney-Goodwin,770.18,489.42
961,Clothing,Men,Ramsey-Meyers,1648.57,856.07
962,Home,Kitchen,Munoz LLC,1457.02,930.38
963,Home,Kitchen,George-Johnson,1776.51,1417.99
964,Home,Kitchen,Kennedy and Sons,721.71,343.08
965,Books,Fiction,Hancock Ltd,460.69,318.28
966,Clothing,Men,"Adkins, Olsen and Graves",1469.48,934.41
967,Clothing,Men,"Johnson, Collins and Austin",736.35,486.15
968,Electronics,Laptop,Quinn PLC,1753.71,880.92
969,Toys,Board,Davis and Sons,101.93,81.33
970,Electronics,Camera,"Richards, West and Copeland",1673.06,701.5
971,Electronics,Laptop,Moreno-Brooks,891.41,400.63
972,Home,Kitchen,"Reynolds, Ramirez and Page",1405.23,677.6
973,Electronics,Laptop,Martinez-Ellis,844.64,371.97
974,Toys,Educational,"Zavala, Bowers and Stewart",1247.48,848.65
975,Books,Fiction,Rodriguez-Jennings,1025.61,663.65
976,Home,Furniture,"Huang, Potter and Lang",1570.6,940.94
977,Toys,Action,Jones Group,1557.03,1140.68
978,Clothing,Women,Meyer Ltd,1408.36,729.73
979,Electronics,Camera,Gonzales-Olson,995.23,480.77
980,Books,Non-Fiction,"Clements, Schroeder and Ramirez",472.84,191.55
981,Electronics,Mobile,Thomas Group,1671.29,1115.77
982,Clothing,Men,Hernandez Group,1560.15,670.89
983,Electronics,Laptop,"Harper, Hamilton and Fox",1290.45,751.95
984,Home,Kitchen,"Walter, Nelson and Tran",931.23,409.67
985,Clothing,Men,"Nguyen, Hinton and Arroyo",1705.24,927.8
986,Home,Kitchen,"Rodriguez, Parker and Bryant",1478.39,647.53
987,Electronics,Mobile,"Mcconnell, Huang and Christian",1704.74,1134.24
988,Clothing,Women,Shaffer-Smith,718.27,413.07
989,Toys,Educational,Johnson and Sons,1757.56,768.37
990,Home,Furniture,Weber-Dennis,232.09,129.99
991,Books,Non-Fiction,Jackson-Wallace,1672.24,1130.37
992,Books,Non-Fiction,Tapia-Lutz,1299.45,934.0
993,Electronics,Mobile,Bates-Johns,1393.86,590.24
994,Clothing,Men,"Arellano, Martinez and Miller",834.98,531.3
995,Toys,Board,"Brown, Patel and Wilson",879.13,566.63
996,Home,Decor,"Wallace, Barker and Harris",62.49,42.1
997,Clothing,Women,Ramos Inc,1841.19,819.65
998,Books,Non-Fiction,"Glass, Huber and Taylor",96.71,48.8
999,Home,Furniture,Ford-Mayo,1410.61,946.76
1000,Toys,Board,"Lee, Lane and George",1132.2,895.75
1001,Home,Decor,Johnson-Smith,1048.59,713.28
1002,Electronics,Laptop,Mercado-Harvey,1325.12,661.81
1003,Home,Decor,"Patton, Myers and Miller",1354.21,750.17
1004,Toys,Board,"Wolf, Garrett and Branch",113.86,74.85
1005,Clothing,Kids,Davis-Phillips,1698.45,1258.12
1006,Clothing,Men,Brewer-Hughes,1504.1,794.55
1007,Home,Kitchen,Hughes PLC,105.45,51.57
1008,Books,Non-Fiction,"Russell, Ferguson and Woodward",1635.12,705.61
1009,Books,Comics,Ellis-Johnson,898.96,667.6
1010,Books,Non-Fiction,Simmons Group,241.82,144.84
1011,Electronics,Mobile,Elliott and Sons,809.86,335.55
1012,Toys,Action,Carson Inc,1652.69,1184.5
1013,Toys,Board,Small-Miller,612.67,369.65
1014,Clothing,Kids,Garcia-Newman,1344.59,1048.97
1015,Home,Furniture,Owens-Garrison,1634.09,1205.51
1016,Home,Decor,Moore-Adams,1536.0,983.01
1017,Home,Decor,Dominguez-Mccormick,907.8,398.5
1018,Clothing,Men,Nguyen LLC,686.01,502.13
1019,Home,Decor,"Harper, Mitchell and Bell",1046.36,712.4
1020,Electronics,Mobile,"Prince, Holt and Adams",987.38,719.54
1021,Books,Fiction,"Black, Swanson and Barron",512.31,245.07
1022,Electronics,Laptop,Smith-Jones,435.1,317.55
1023,Clothing,Kids,"Cole, Anderson and Eaton",679.18,477.37
1024,Electronics,Camera,Mullen and Sons,1675.75,1064.98
1025,Books,Non-Fiction,Smith Group,1318.62,1031.79
1026,Clothing,Women,"Combs, Jones and Barnes",13.65,9.48
1027,Toys,Educational,Bailey-Ward,1678.44,995.6
1028,Toys,Action,Vasquez-Evans,1385.18,650.29
1029,Clothing,Men,Bruce Inc,777.87,498.01
1030,Home,Decor,"Moon, Guzman and Parker",1763.37,1000.65
1031,Toys,Board,Green-Diaz,1525.94,777.37
1032,Home,Kitchen,Johnson-House,908.43,411.84
1033,Books,Comics,Smith-Flores,1401.53,980.19
1034,Home,Decor,Perez and Sons,1097.87,577.0
1035,Toys,Board,Torres-Cochran,438.6,212.23
1036,Home,Decor,Davenport and Sons,693.86,464.16
1037,Clothing,Kids,"Webb, Boyd and Simon",1087.27,711.89
1038,Electronics,Laptop,Rice-Lyons,1126.75,713.37
1039,Books,Comics,Kemp-Perez,1497.0,1102.62
1040,Home,Kitchen,Maldonado Ltd,1617.57,985.25
1041,Electronics,Laptop,Cooper LLC,294.93,197.04
1042,Clothing,Women,Wilson Ltd,1501.62,697.31
1043,Home,Decor,Garcia-Hall,504.87,371.46
1044,Home,Furniture,Myers Group,1508.42,622.86
1045,Books,Fiction,Foster-Palmer,1234.14,827.13
1046,Toys,Action,Gibson Inc,1486.11,928.09
1047,Clothing,Kids,Huerta-Carroll,1569.69,1129.44
1048,Home,Decor,Miles LLC,1330.66,1025.4
1049,Books,Non-Fiction,Barrett Group,1913.62,1512.39
1050,Home,Decor,Bowers-Sanchez,112.34,78.35
1051,Clothing,Kids,"Brown, Watts and Watkins",1738.36,1293.65
1052,Books,Fiction,Johnson and Sons,1823.42,1243.3
1053,Home,Decor,"Zimmerman, Moyer and Burke",1095.5,702.6
1054,Clothing,Women,"Moore, Collins and Stein",900.39,714.35
1055,Electronics,Mobile,Walker and Sons,1925.14,1336.11
1056,Electronics,Laptop,Morrison-Brown,86.07,44.04
1057,Home,Furniture,"Guerrero, Jackson and Parrish",326.05,240.76
1058,Electronics,Laptop,"Singleton, Little and Lozano",935.33,724.88
1059,Electronics,Mobile,Gibson-Reeves,1857.61,1186.55
1060,Toys,Board,Ellison PLC,605.8,433.73
1061,Toys,Educational,"Smith, Schwartz and Johnson",150.4,102.73
1062,Toys,Action,Mayo Inc,1914.19,1164.29
1063,Toys,Action,Maddox-Flowers,834.78,513.23
1064,Electronics,Laptop,"Martinez, Allen and Morris",446.29,216.6
1065,Home,Kitchen,Robinson-Dunn,724.79,353.25
1066,Toys,Board,"Warner, Casey and Stanton",952.34,594.77
1067,Electronics,Mobile,Randall LLC,1339.53,774.61
1068,Toys,Board,"Brown, James and Owens",491.44,204.41
1069,Home,Kitchen,"Caldwell, Carpenter and Jordan",1832.29,1425.51
1070,Books,Non-Fiction,"Wang, Walsh and Williams",1082.77,555.6
1071,Toys,Educational,"Merritt, Bailey and Hudson",1031.05,622.23
1072,Books,Fiction,"Fields, Burns and Carter",596.39,393.98
1073,Home,Decor,Huff-Simpson,169.28,74.21
1074,Toys,Board,Castillo Ltd,19.62,8.36
1075,Clothing,Kids,Hill-Marquez,851.3,375.91
1076,Toys,Board,"West, Martinez and Hull",1757.88,1224.45
1077,Books,Comics,Fitzgerald-Newman,1634.42,700.92
1078,Clothing,Men,Lara PLC,921.15,490.68
1079,Electronics,Mobile,Allen Ltd,113.26,81.29
1080,Toys,Action,"Davidson, Cantrell and Bonilla",1152.05,565.72
1081,Home,Kitchen,Smith Ltd,779.13,508.06
1082,Books,Non-Fiction,Salazar-Thomas,38.7,25.9
1083,Toys,Action,Green-Castillo,1284.64,831.6
1084,Toys,Action,"Warren, Hurley and Simpson",1403.26,602.05
1085,Toys,Action,"Ward, Hopkins and Stewart",583.22,393.3
1086,Toys,Action,Burns-Tucker,566.63,436.69
1087,Books,Non-Fiction,Fisher Group,1645.13,678.33
1088,Clothing,Kids,"Myers, Smith and Russell",443.63,309.96
1089,Toys,Educational,"Fields, Higgins and Ball",1920.47,878.87
1090,Home,Furniture,"Ward, Williams and Thompson",1109.28,690.0
1091,Electronics,Mobile,Bailey-Wilson,15.03,9.6
1092,Toys,Board,"Doyle, Thomas and Edwards",1894.22,988.55
1093,Home,Furniture,Dyer-Garcia,828.25,545.3
1094,Toys,Action,"Jacobs, Miranda and Lopez",326.1,159.24
1095,Home,Furniture,Chaney-Mcmillan,233.67,156.18
1096,Toys,Action,Williams LLC,1703.52,1316.73
1097,Toys,Educational,Sexton LLC,1291.13,554.23
1098,Electronics,Laptop,"York, Delgado and Hernandez",200.91,138.68
1099,Books,Non-Fiction,Miller-Hall,717.49,479.66
1100,Clothing,Men,Brooks Ltd,573.85,245.56
1101,Clothing,Women,Long Inc,974.29,517.68
1102,Home,Decor,"Palmer, Robertson and Jackson",1170.42,732.94
1103,Home,Kitchen,Pope Inc,1917.52,896.36
1104,Home,Furniture,"Chang, Garcia and Parks",1572.39,1076.9
1105,Books,Non-Fiction,Flores-Deleon,1681.02,762.72
1106,Home,Kitchen,Miller and Sons,928.38,504.57
1107,Home,Kitchen,Jordan-Wright,1105.59,519.97
1108,Toys,Action,Perkins PLC,1684.38,1252.31
1109,Clothing,Kids,Salazar LLC,396.88,275.2
1110,Electronics,Camera,Jackson Ltd,155.42,63.33
1111,Toys,Board,Reed Inc,67.23,42.54
1112,Books,Comics,Berry Ltd,429.46,178.08
1113,Home,Decor,"Terry, Ballard and Mcpherson",1788.5,1101.49
1114,Clothing,Women,"Richardson, Shepard and Johnson",788.03,596.2
1115,Toys,Board,Alexander Group,1715.04,777.86
1116,Toys,Board,"Moody, Howell and Mclean",185.66,101.29
1117,Electronics,Camera,Garcia Ltd,481.57,378.32
1118,Toys,Board,Castillo PLC,335.86,203.42
1119,Books,Fiction,"Mcbride, Blankenship and Fowler",362.39,282.48
1120,Clothing,Kids,Rivas PLC,1465.35,1136.63
1121,Electronics,Mobile,"Thompson, Perez and Smith",1524.14,750.94
1122,Home,Kitchen,"Hardin, Wagner and Hamilton",471.87,314.94
1123,Toys,Educational,Whitehead and Sons,779.25,597.81
1124,Electronics,Mobile,Cox-Green,1961.28,1038.75
1125,Toys,Board,"Smith, Farmer and Gonzalez",1660.15,1218.47
1126,Home,Decor,Butler-Short,1090.98,512.26
1127,Books,Non-Fiction,Wood-Hill,1177.42,894.0
1128,Electronics,Camera,Andersen-Jones,506.91,399.99
1129,Clothing,Kids,"Cabrera, Brooks and Cook",814.66,592.17
1130,Home,Kitchen,Mason and Sons,1586.35,1197.49
1131,Electronics,Camera,Stone PLC,1764.66,1016.37
1132,Clothing,Men,Hunt Inc,1031.51,528.47
1133,Clothing,Men,"Johnson, Rosales and Miller",318.93,204.37
1134,Electronics,Camera,Ruiz-Mcdonald,464.54,336.54
1135,Electronics,Laptop,Lucas-Williams,1352.08,799.9
1136,Toys,Action,Todd LLC,1296.28,731.57
1137,Clothing,Men,"Ford, Foster and Perez",260.13,165.69
1138,Clothing,Kids,"Miller, Gibson and Williams",1027.72,777.28
1139,Clothing,Men,"Hill, Moss and Miller",336.85,259.03
1140,Toys,Educational,Moore Ltd,1200.72,750.98
1141,Electronics,Camera,Williams-Murphy,1457.31,1061.68
1142,Electronics,Mobile,Petty and Sons,901.16,718.32
1143,Books,Fiction,Young Ltd,442.63,249.78
1144,Clothing,Kids,Dennis Group,1641.8,776.17
1145,Toys,Educational,Johnson Ltd,339.6,228.97
1146,Books,Comics,Burch PLC,1183.24,582.07
1147,Books,Fiction,Garcia-Sanchez,221.6,106.58
1148,Toys,Board,"Thornton, Banks and Smith",842.49,387.4
1149,Electronics,Mobile,"Mcfarland, Coleman and Jordan",954.36,616.42
1150,Electronics,Camera,Johnson-Walker,1009.14,451.09
1151,Books,Comics,Gonzalez and Sons,265.01,169.97
1152,Electronics,Camera,Webb-Smith,1300.22,791.6
1153,Home,Furniture,Hendrix-Hood,1396.8,798.39
1154,Books,Non-Fiction,Mendez Group,704.28,508.38
1155,Toys,Action,"Rollins, Sparks and Rivera",853.85,428.47
1156,Clothing,Men,"Turner, Morrison and Phillips",570.12,427.99
1157,Books,Non-Fiction,"Wong, Hart and Flores",382.1,261.23
1158,Electronics,Camera,"Ho, Thomas and Henderson",1047.47,636.76
1159,Books,Comics,Ayala-Carpenter,414.81,299.37
1160,Books,Non-Fiction,"Scott, Webb and Frazier",217.63,124.14
1161,Toys,Educational,Davila-Guzman,526.3,323.38
1162,Toys,Educational,Boyd Group,1225.7,976.54
1163,Books,Fiction,Valenzuela and Sons,829.39,591.78
1164,Books,Fiction,Williams PLC,743.57,462.47
1165,Home,Kitchen,Jones-Anderson,1157.41,821.39
1166,Books,Comics,Brown-Mayo,280.45,209.08
1167,Electronics,Camera,Hoover-Hopkins,463.39,330.51
1168,Clothing,Men,Miller Ltd,432.84,242.49
1169,Home,Decor,Robertson and Sons,1229.98,828.79
1170,Electronics,Mobile,Riddle PLC,781.26,511.22
1171,Electronics,Mobile,May-Fisher,945.98,605.52
1172,Electronics,Mobile,Carlson-Johnson,529.87,290.55
1173,Toys,Action,Strong and Sons,1450.37,1120.08
1174,Books,Comics,Price and Sons,1314.07,676.2
1175,Toys,Action,"Wiggins, Bailey and Richmond",1891.7,1377.33
1176,Books,Non-Fiction,Brown-Mcguire,26.37,19.52
1177,Toys,Educational,Hernandez-Hansen,393.52,280.81
1178,Toys,Board,Perry-Pena,1398.41,903.48
1179,Electronics,Laptop,Jackson-Wells,482.32,192.98
1180,Clothing,Men,"Holden, Sims and Taylor",1993.65,1419.22
1181,Home,Decor,Sanchez PLC,793.31,503.3
1182,Toys,Action,Maldonado-Morgan,1475.17,630.56
1183,Electronics,Camera,Fisher-Hodge,572.57,419.07
1184,Toys,Educational,Stout-Huff,698.21,507.04
1185,Clothing,Kids,Adams-Walker,1926.3,1120.92
1186,Books,Comics,Maldonado-Steele,14.28,6.71
1187,Toys,Action,Jones PLC,1119.47,673.1
1188,Home,Furniture,"Hunter, Jackson and Johnson",1606.87,1257.67
1189,Toys,Board,"Morgan, Kennedy and Jones",504.03,290.88
1190,Books,Comics,Holden-Medina,969.84,482.31
1191,Home,Kitchen,"Roberson, Walters and Hill",1364.78,1035.34
1192,Electronics,Laptop,Cooley-Rogers,236.96,101.19
1193,Clothing,Kids,Reeves Ltd,1403.85,1010.86
1194,Books,Non-Fiction,"Thomas, Parks and Hunter",1035.43,418.2
1195,Home,Furniture,Robinson-Cunningham,578.14,323.51
1196,Home,Furniture,"Keith, Miller and Brown",1111.33,523.87
1197,Home,Kitchen,Davidson Ltd,441.04,277.63
1198,Clothing,Kids,Santana LLC,1367.8,1044.96
1199,Books,Comics,Madden-Snyder,403.33,279.98
1200,Home,Furniture,Wong-Wright,462.27,339.3
1201,Toys,Educational,Garcia Ltd,316.21,139.98
1202,Electronics,Camera,Austin Group,1911.78,1141.46
1203,Electronics,Camera,"Fletcher, Alexander and Sanchez",1916.2,1416.46
1204,Home,Decor,Lee-Johns,634.26,481.56
1205,Toys,Educational,Price Inc,984.16,781.18
1206,Toys,Educational,Doyle-Nguyen,798.77,559.19
1207,Clothing,Men,Wilson and Sons,1053.84,599.92
1208,Toys,Action,Willis LLC,1007.44,561.63
1209,Clothing,Women,"Ho, Cordova and Thompson",1953.13,1326.76
1210,Books,Non-Fiction,Miller Inc,1379.98,558.52
1211,Clothing,Women,Carr-Johnson,1164.11,617.18
1212,Toys,Educational,Wilson Inc,378.37,191.13
1213,Home,Kitchen,"Wilson, Garcia and Long",1917.26,1030.03
1214,Clothing,Women,"Tucker, Mitchell and White",850.77,482.93
1215,Home,Kitchen,"Fowler, Robinson and Bridges",1709.38,874.95
1216,Clothing,Kids,Taylor Ltd,266.62,168.07
1217,Clothing,Men,"Rivera, Goodman and Sutton",1443.03,1041.34
1218,Toys,Educational,"Anderson, Zuniga and Moore",1713.34,819.71
1219,Clothing,Women,Parker-Nguyen,1612.31,758.82
1220,Books,Fiction,"Dixon, Leon and Hunter",1991.15,1472.97
1221,Toys,Board,Grimes-Baker,1442.52,1030.15
1222,Home,Kitchen,White-Brown,1126.47,706.45
1223,Books,Fiction,Newman and Sons,1382.63,586.26
1224,Home,Kitchen,Black-Parrish,1678.75,736.17
1225,Home,Kitchen,Barber and Sons,725.12,452.58
1226,Home,Kitchen,"Tate, Hogan and Underwood",44.57,19.99
1227,Toys,Action,"Davenport, Manning and Smith",1155.82,762.78
1228,Toys,Action,"Mills, Miller and Duncan",1958.85,1006.54
1229,Home,Decor,"Miller, Vincent and Long",1023.34,726.47
1230,Books,Fiction,"Day, Ruiz and Howe",765.24,393.8
1231,Clothing,Men,"Foster, Patterson and Perez",1282.96,989.71
1232,Books,Comics,Martin-Mcdonald,1226.56,689.22
1233,Electronics,Mobile,Blair-Strickland,328.19,161.24
1234,Home,Decor,"Johnston, Kerr and Johnson",586.26,297.23
1235,Books,Non-Fiction,"Garrett, Sherman and Shepard",1775.95,1265.17
1236,Home,Decor,Trujillo-Newton,1175.9,924.5
1237,Books,Fiction,White-Perry,371.85,152.18
1238,Clothing,Kids,Walters-Parker,507.04,353.69
1239,Electronics,Mobile,Mora and Sons,337.99,149.12
1240,Electronics,Laptop,"Edwards, Goodman and Goodwin",1099.13,451.24
1241,Books,Comics,Martinez Group,1531.17,663.46
1242,Home,Decor,"Greene, Norris and Heath",314.77,208.36
1243,Books,Non-Fiction,Miller PLC,462.57,321.5
1244,Books,Comics,Wang and Sons,257.19,157.07
1245,Clothing,Men,Walters-Johnston,75.13,40.78
1246,Home,Kitchen,"Diaz, Davis and Wheeler",937.05,701.25
1247,Home,Decor,Thomas and Sons,892.47,703.1
1248,Toys,Action,Moore-Green,1183.71,689.65
1249,Toys,Educational,Landry LLC,1049.3,688.14
1250,Home,Kitchen,Rivera-Jones,965.9,474.11
1251,Electronics,Laptop,"Cox, Matthews and Young",619.2,349.77
1252,Clothing,Women,"Pruitt, Fernandez and Ramirez",26.06,15.88
1253,Clothing,Women,Spears-Baldwin,577.09,354.36
1254,Books,Non-Fiction,Smith-Carr,602.72,425.73
1255,Home,Decor,"Hall, Wood and Willis",466.27,187.85
1256,Home,Furniture,"Vargas, Graham and Whitehead",826.41,515.86
1257,Books,Fiction,Bowers-Fuller,330.72,229.8
1258,Books,Non-Fiction,Wilson-Manning,445.08,192.13
1259,Clothing,Kids,Carter and Sons,1530.25,1169.08
1260,Home,Kitchen,"Miller, Gillespie and Ayers",1298.67,795.8
1261,Home,Kitchen,Gutierrez-Lowery,380.06,162.43
1262,Clothing,Women,Brown PLC,225.16,131.07
1263,Books,Non-Fiction,Owen-Jimenez,1402.44,836.97
1264,Home,Furniture,Lutz-Lee,308.54,243.09
1265,Electronics,Mobile,"Watson, Bowers and Yates",1944.8,997.38
1266,Clothing,Kids,"Key, Lam and French",879.64,354.74
1267,Electronics,Mobile,Bennett-Tucker,34.38,16.74
1268,Books,Non-Fiction,"Mason, Martin and Buchanan",1572.52,942.5
1269,Home,Kitchen,Jones Ltd,1395.38,575.87
1270,Electronics,Mobile,Tate Group,116.8,82.96
1271,Electronics,Camera,Gonzalez Group,942.94,449.67
1272,Home,Kitchen,Peters PLC,1657.36,743.8
1273,Clothing,Women,"Chapman, Clark and Smith",1543.59,890.94
1274,Electronics,Mobile,"Nguyen, Hatfield and Castillo",924.37,654.82
1275,Toys,Board,"Lynch, Tyler and Grant",1964.32,1157.24
1276,Home,Kitchen,Payne LLC,321.43,222.2
1277,Toys,Board,"Morales, Byrd and Espinoza",248.67,147.33
1278,Home,Furniture,Francis Group,724.05,304.71
1279,Clothing,Men,Smith LLC,475.75,272.92
1280,Electronics,Mobile,Blanchard-Gallagher,1589.81,1007.75
1281,Books,Fiction,"Nelson, Mitchell and Mitchell",22.82,9.51
1282,Books,Comics,"Frederick, Simon and Reilly",1194.44,655.22
1283,Electronics,Mobile,"Castillo, Maldonado and Williams",319.61,139.53
1284,Toys,Educational,Martin Group,1862.04,1487.38
1285,Electronics,Mobile,Pham-Ross,714.26,329.68
1286,Toys,Action,Porter Inc,256.03,126.24
1287,Toys,Board,Dawson-Conway,1514.61,1093.87
1288,Books,Comics,"Wyatt, Russo and Santiago",389.97,263.5
1289,Home,Decor,"Owens, Harris and Acevedo",273.79,207.93
1290,Books,Comics,"Jefferson, Davis and Rosario",877.81,454.61
1291,Books,Fiction,"Palmer, Murray and Guerrero",1135.57,701.16
1292,Home,Decor,Andrade-Morris,939.45,701.83
1293,Toys,Board,Nguyen-Sheppard,324.89,198.98
1294,Books,Non-Fiction,Velez PLC,1639.74,1011.13
1295,Books,Fiction,Chavez Ltd,1552.96,935.48
1296,Clothing,Men,Trujillo-Schmitt,1241.37,677.33
1297,Toys,Action,Phillips-Brady,644.78,274.25
1298,Toys,Educational,Schmidt-Brooks,383.79,258.4
1299,Toys,Action,Fitzgerald-Martin,1228.01,649.67
1300,Home,Furniture,"Perez, Reyes and Alvarez",197.03,130.74
1301,Electronics,Mobile,Stokes Inc,361.38,149.07
1302,Electronics,Laptop,Hickman-Fox,387.28,159.84
1303,Books,Comics,Hall-Bird,982.37,638.14
1304,Toys,Educational,Sanchez-Rogers,102.93,50.26
1305,Electronics,Mobile,"Smith, Henry and Perez",1860.77,899.67
1306,Books,Fiction,Peterson PLC,938.78,615.43
1307,Home,Decor,Davila Ltd,1488.24,1125.37
1308,Home,Decor,Mitchell-Elliott,121.31,78.46
1309,Toys,Action,"Cisneros, Welch and Reeves",1469.93,1078.61
1310,Electronics,Mobile,Williams and Sons,1921.37,843.19
1311,Clothing,Kids,"Adkins, Giles and Bruce",773.74,369.27
1312,Clothing,Kids,Woodard PLC,1252.52,590.64
1313,Toys,Educational,Hall-Gross,1493.49,1055.17
1314,Toys,Educational,"Nelson, Combs and Perez",1350.61,919.79
1315,Books,Fiction,Nelson LLC,337.78,159.49
1316,Books,Comics,Robinson-Dennis,678.34,314.25
1317,Toys,Educational,Mason PLC,1867.37,1421.06
1318,Toys,Educational,"Ruiz, Rojas and Clark",1690.48,955.02
1319,Books,Comics,George LLC,650.28,322.73
1320,Toys,Action,Daniels Group,753.25,467.09
1321,Home,Kitchen,Salas-Mitchell,1923.5,1113.71
1322,Books,Fiction,Parrish-Day,1453.99,1153.28
1323,Toys,Action,Hunt-Martinez,1037.63,827.37
1324,Home,Furniture,"Lee, King and Collins",604.17,295.29
1325,Home,Furniture,Ingram-Washington,1544.19,1200.36
1326,Home,Decor,Lawson-Barrera,1024.99,643.97
1327,Toys,Action,Howell-Johnson,193.1,112.8
1328,Clothing,Men,Parker-Howell,533.65,403.36
1329,Clothing,Men,"Johnson, Kelly and Bautista",516.21,268.49
1330,Toys,Educational,Perez-Brown,1140.28,555.29
1331,Electronics,Camera,"Johnson, Anderson and Clark",652.76,387.1
1332,Books,Comics,Davis-Johnson,1407.18,1024.15
1333,Electronics,Camera,"Lucas, Beck and Lopez",1286.3,533.75
1334,Toys,Educational,Hunter Ltd,161.56,68.24
1335,Home,Kitchen,Ward PLC,1760.19,1009.86
1336,Electronics,Mobile,Jones-Perry,1496.62,1107.19
1337,Electronics,Camera,Martinez-Berry,1555.95,860.43
1338,Home,Decor,"Martinez, Lewis and Jordan",87.16,53.69
1339,Clothing,Women,Landry LLC,1007.29,491.88
1340,Electronics,Camera,Anderson Group,1464.5,815.95
1341,Books,Comics,"Bridges, Graves and Gill",1152.63,502.58
1342,Books,Non-Fiction,"Kelley, Fox and Mcdonald",1573.8,722.7
1343,Home,Furniture,"Huang, Hawkins and Scott",954.33,666.24
1344,Toys,Educational,Gray Group,528.8,295.82
1345,Books,Comics,Hudson PLC,265.1,120.34
1346,Toys,Action,Meyer LLC,978.28,646.54
1347,Clothing,Kids,Santos Ltd,1233.91,856.66
1348,Clothing,Men,Rivera-Sanchez,147.93,105.14
1349,Home,Decor,Smith Inc,1848.66,805.72
1350,Books,Non-Fiction,"Barber, Spears and Smith",733.71,349.39
1351,Home,Decor,"Bowman, Cunningham and Hughes",1312.54,929.11
1352,Clothing,Women,Taylor-Bird,1234.36,982.63
1353,Books,Comics,Vargas-Harrison,295.91,123.68
1354,Clothing,Men,Bradford Inc,1372.29,634.54
1355,Electronics,Mobile,Owens-Moss,1480.47,736.12
1356,Toys,Action,Ward PLC,1738.16,1265.47
1357,Electronics,Laptop,Lang PLC,1389.12,617.48
1358,Books,Non-Fiction,"Green, Simmons and Thompson",50.38,24.36
1359,Toys,Action,Stafford LLC,411.58,250.78
1360,Home,Decor,Perry-Norman,968.64,670.27
1361,Clothing,Kids,"Reynolds, Smith and Mccall",1399.02,569.9
1362,Toys,Board,Taylor-Hall,1055.96,530.28
1363,Electronics,Laptop,Robinson-Warren,405.39,275.1
1364,Home,Furniture,Ali-Brown,932.6,725.63
1365,Electronics,Laptop,Ferrell PLC,1322.44,879.68
1366,Home,Furniture,"Hayes, Bowers and Alvarez",43.06,32.16
1367,Books,Fiction,Larson Ltd,1959.69,1182.51
1368,Electronics,Laptop,"Reed, Zavala and Gonzalez",971.9,620.89
1369,Electronics,Mobile,"Banks, Williams and Brown",401.76,316.07
1370,Toys,Board,"Lowe, Martinez and Thomas",47.87,23.89
1371,Toys,Educational,Lamb Ltd,670.47,373.69
1372,Clothing,Men,Huang and Sons,696.83,376.82
1373,Home,Furniture,Vargas PLC,1992.01,1576.55
1374,Home,Furniture,Hill-Dean,1253.46,941.94
1375,Electronics,Camera,Anderson-Coleman,1898.49,930.7
1376,Home,Kitchen,Merritt Inc,1315.58,572.43
1377,Books,Comics,"Ruiz, Hoffman and Jimenez",1921.41,1239.27
1378,Clothing,Women,Berry PLC,484.52,223.41
1379,Home,Decor,Bradley-Villarreal,661.92,408.33
1380,Clothing,Kids,Hudson-Silva,281.46,173.53
1381,Clothing,Men,"Chan, Brown and Williams",621.45,423.86
1382,Toys,Action,"Miller, Logan and Sandoval",862.98,658.97
1383,Clothing,Kids,Lewis Inc,1866.39,1431.23
1384,Home,Furniture,Thomas LLC,1116.89,870.55
1385,Electronics,Mobile,Contreras-Armstrong,638.61,480.14
1386,Electronics,Laptop,Wilson-Martin,1760.86,995.97
1387,Books,Non-Fiction,"Jones, Brewer and Clark",888.79,687.49
1388,Home,Furniture,Williams-Cowan,1559.32,690.32
1389,Clothing,Men,Riley Ltd,1526.08,984.01
1390,Home,Decor,Potter-Eaton,1136.25,559.45
1391,Clothing,Men,"Tran, Tucker and Paul",1376.32,748.31
1392,Books,Fiction,Baker Group,1007.14,646.47
1393,Home,Furniture,Hansen-Stephens,1705.0,1017.17
1394,Clothing,Men,Deleon PLC,390.55,161.25
1395,Electronics,Laptop,"Sutton, Garcia and Foster",1900.65,929.46
1396,Clothing,Men,Smith-Bowen,136.94,105.56
